"Series_A","Series_B","Radius_A","Radius_B","overlap","r","r_wuchs","t","t_wuchs","SGC","SSGC","p","sum_sims"
"185342","185336","C","A",65,0.92966206,0.71290152,20.18736468,8.0689712,0.765625,0.015625,2.13771e-05,2.28542364
"185342","185337","A","A",74,0.87886336,0.64010679,15.73973546,7.06961543,0.73972603,0.02739726,4.19552e-05,2.086794363
"185342","185343","A","A",74,0.87221208,0.64928352,15.23565406,7.24394052,0.73972603,0.04109589,4.19552e-05,2.113403602
"185342","185350","B","A",59,0.92524637,0.71355102,18.57428452,7.6893619,0.77586207,0,2.64794e-05,2.25834928
"185343","185_QT3","A","R",87,0.92608882,0.63536528,22.76190771,7.58571536,0.73255814,0.03488372,1.60828e-05,2.126494956
"185343","185019","A","F",63,0.81207997,0.63179963,10.95770067,6.36603118,0.77419355,0.0483871,1.57446e-05,2.042596298
"185343","185021","0","F",64,0.42073261,0.54290933,3.68112647,5.09039834,0.74603175,0.06349206,9.39791e-05,1.797980914
"185343","185092","A","B",60,0.70586257,0.68754882,7.65418576,7.21104624,0.77966102,0,1.73724e-05,2.188314464
"185343","185321","0","A",81,0.95925372,0.66586668,30.36611105,7.93269599,0.7625,0.0375,2.6564e-06,2.221636279
"185343","185322","0","B",90,0.94532932,0.64836906,27.34666292,7.98900791,0.76404494,0.03370787,6.293e-07,2.211314791
"185343","185323","0","B",80,0.96219557,0.7506184,31.40034208,10.03317892,0.81012658,0.03797468,3.53e-08,2.564062872
"185343","185325","C","0",90,0.93505062,0.74184629,24.88264086,10.37794021,0.71910112,0.05617978,3.56516e-05,2.498741431
"185343","185334","0","A",71,0.937938,0.77997813,22.62769498,10.35301188,0.78571429,0.04285714,1.745e-06,2.600993608
"185343","185336","A","A",79,0.88915195,0.6752706,17.16033654,8.03377956,0.76923077,0.01282051,1.9789e-06,2.247879326
"185343","185342","A","A",74,0.87221208,0.64928352,15.23565406,7.24394052,0.73972603,0.04109589,4.19552e-05,2.113403602
"185343","185347","B","A",61,0.78106221,0.53427195,9.68860697,4.85479628,0.76666667,0,3.60902e-05,1.786418248
"185343","185350","A","B",77,0.91710236,0.72104518,20.05537847,9.0121838,0.78947368,0.02631579,4.485e-07,2.41173724
"185345","185074","B","B",83,0.6795917,0.58679118,8.3888272,6.52200923,0.7195122,0.02439024,7.02212e-05,1.958504303
"185347","185343","A","B",61,0.78106221,0.53427195,9.68860697,4.85479628,0.76666667,0,3.60902e-05,1.786418248
"185349","DIFO039","B","1",50,0.37204728,0.62718811,2.80574473,5.57897832,0.79591837,0,3.43006e-05,1.981004312
"185350","185_QT3","A","R",80,0.92546651,0.7324599,21.71353495,9.5017831,0.7721519,0.02531646,1.3123e-06,2.45479011
"185350","185108","A","0",73,0.53790138,0.67756224,5.41423783,7.76275895,0.75,0,2.20905e-05,2.203838135
"185350","185322","A","B",83,0.90039234,0.6777652,18.74004883,8.29602337,0.76829268,0.02439024,1.1799e-06,2.275660217
"185350","185323","C","B",67,0.89503911,0.69537025,16.30388677,7.80107314,0.74242424,0,8.18466e-05,2.217901804
"185350","185325","A","0",83,0.92767507,0.66384727,22.49789542,7.9888752,0.80487805,0.02439024,3.36e-08,2.26761284
"185350","185330","A","A",69,0.91171011,0.72769839,18.29973184,8.6841985,0.77941176,0,4.0622e-06,2.37553
"185350","185334","B","B",60,0.9284325,0.69109041,19.19624135,7.28198447,0.83050847,0.03389831,3.827e-07,2.249797327
"185350","185336","B","A",77,0.96414799,0.76526806,31.67426995,10.29562689,0.78947368,0.01315789,4.485e-07,2.584304429
"185350","185337","C","A",77,0.92809041,0.65826997,21.72901268,7.57295684,0.73684211,0,3.6358e-05,2.152407764
"185350","185342","A","B",59,0.92524637,0.71355102,18.57428452,7.6893619,0.77586207,0,2.64794e-05,2.25834928
"185350","185343","B","A",77,0.91710236,0.72104518,20.05537847,9.0121838,0.78947368,0.02631579,4.485e-07,2.41173724
"185362","185_QT2","A","R",58,0.6543055,0.54977469,6.53226675,4.92526411,0.78947368,0.01754386,1.23703e-05,1.831774781
"185362","185074","A","0",60,0.28871364,0.55133748,2.31628956,5.032902,0.77966102,0.01694915,1.73724e-05,1.8342887
"185362","185337","A","A",66,0.74700313,0.56870557,9.05888361,5.53120593,0.75384615,0,4.25559e-05,1.875672313
"185362","SPR0003","A","1",66,0.60259477,0.5410235,6.08770197,5.14643224,0.81538462,0,3.668e-07,1.871051344
"185370","185_QT6","A","R",186,0.89893005,0.68813224,27.90912735,12.86448317,0.75675676,0.02162162,0,2.731337317
"185370","185373","A","A",108,0.85576785,0.57989048,17.11019661,7.32831559,0.70093458,0.05607477,3.22501e-05,2.013656619
"185370","185378","A","X",72,0.91270934,0.61519163,18.82145981,6.52867658,0.73239437,0.01408451,8.98887e-05,2.000453658
"185370","HOK0001","A","1",51,0.31876855,0.63551038,2.37809296,5.76171084,0.78,0.04,7.50132e-05,1.991681464
"185372","185_QT1","Q","R",116,0.65515394,0.53093522,9.29951821,6.6895844,0.71304348,0.02608696,4.8942e-06,1.91293714
"185372","185_QT6","Q","R",142,0.66285632,0.60333606,10.51221129,8.95157928,0.72340426,0.04255319,1.123e-07,2.221898248
"185372","185373","Q","A",98,0.64324236,0.54023647,8.27414363,6.29011462,0.73195876,0.07216495,4.8992e-06,1.901206692
"185372","185374","A","Q",116,0.59200684,0.63659416,7.87728837,8.81350446,0.73913043,0.03478261,2.916e-07,2.257075036
"185372","185374","Q","Q",116,0.59200684,0.63659416,7.87728837,8.81350446,0.73913043,0.03478261,2.916e-07,2.257075036
"185373","185_QT6","A","R",124,0.9345418,0.66959899,29.125957,9.95790389,0.75609756,0.06504065,1.34e-08,2.421486939
"185373","185370","A","A",108,0.85576785,0.57989048,17.11019661,7.32831559,0.70093458,0.05607477,3.22501e-05,2.013656619
"185373","185372","A","Q",98,0.64324236,0.54023647,8.27414363,6.29011462,0.73195876,0.07216495,4.8992e-06,1.901206692
"185374","185013","Q","E",139,0.28960388,0.57271047,3.55439309,8.17729919,0.7173913,0.02173913,3.264e-07,2.107831689
"185374","185014","Q","E",124,0.54222782,0.56855697,7.15707196,7.63382186,0.7398374,0.00813008,1.039e-07,2.071776556
"185374","185022","Q","F",130,0.36144687,0.59897742,4.4029165,8.46271773,0.71317829,0.03875969,1.2823e-06,2.158427483
"185374","185372","Q","Q",116,0.59200684,0.63659416,7.87728837,8.81350446,0.73913043,0.03478261,2.916e-07,2.257075036
"185374","185372","Q","A",116,0.59200684,0.63659416,7.87728837,8.81350446,0.73913043,0.03478261,2.916e-07,2.257075036
"185375","185_QT5","A","R",67,0.76518834,0.53238078,9.65572646,5.07048521,0.74242424,0.01515152,8.18466e-05,1.781853541
"185375","185384","A","A",53,0.7575629,0.71821496,8.36884236,7.3712615,0.78846154,0,3.17897e-05,2.24380265
"185377","185380","A","A",66,0.93210757,0.81424667,20.74896293,11.2209467,0.75384615,0,4.25559e-05,2.69018749
"185378","185370","X","A",72,0.91270934,0.61519163,18.82145981,6.52867658,0.73239437,0.01408451,8.98887e-05,2.000453658
"185379","185006","A","X",78,0.73320289,0.5460743,9.46137519,5.68265076,0.72727273,0.02597403,6.64587e-05,1.841612106
"185379","185092","A","0",73,0.53966942,0.57149611,5.43932988,5.86824743,0.73611111,0.02777778,6.15109e-05,1.894431963
"185379","185096","A","0",82,0.59451705,0.54011279,6.65435464,5.74020658,0.72839506,0.02469136,3.9376e-05,1.842528508
"185379","185150","A","A",68,0.72867128,0.53577043,8.70893334,5.15491082,0.74626866,0.01492537,5.54004e-05,1.797530172
"185380","185_QT2","A","R",66,0.80443891,0.50666526,10.91785784,4.70145064,0.8,0.01538462,1.3158e-06,1.776810324
"185380","185021","A","F",64,0.47003175,0.53598971,4.22677551,4.99912897,0.77777778,0.01587302,1.03569e-05,1.813680387
"185380","185031","A","E",66,0.428439,0.64577223,3.82281724,6.76617432,0.76923077,0,1.41697e-05,2.091620432
"185380","185092","A","0",59,0.73994204,0.71559205,8.37739955,7.73437203,0.81034483,0.01724138,2.2783e-06,2.299374083
"185380","185377","A","A",66,0.93210757,0.81424667,20.74896293,11.2209467,0.75384615,0,4.25559e-05,2.69018749
"185384","185375","A","A",53,0.7575629,0.71821496,8.36884236,7.3712615,0.78846154,0,3.17897e-05,2.24380265
"1890102","195049","L","0",68,0.29609567,0.53970749,2.53743023,5.20828023,0.80597015,0.01492537,5.473e-07,1.866505663
"1890102","VEND061","L","T",67,-0.32509784,0.54778511,-2.79281176,5.27884781,0.74242424,0.03030303,8.18466e-05,1.818094131
"1890102","VFH0032","L","1",66,0.44482589,0.52669369,4.00427939,4.95679543,0.75384615,0.01538462,4.25559e-05,1.776219383
"1890203","1890208","L","L",75,0.75760051,0.74142409,9.98458875,9.44021345,0.75675676,0.01351351,9.9891e-06,2.442202195
"1890203","MEK07W3","L","X",61,0.13199278,0.66073779,1.03143604,6.76140376,0.8,0.01666667,3.3585e-06,2.136878166
"1890203","MEK07W3","L","H",61,0.13199278,0.66073779,1.03143604,6.76140376,0.8,0.01666667,3.3585e-06,2.136878166
"1890204","D2A_QT2","L","R",51,0.26948953,0.52057842,1.97878733,4.26796643,0.78,0.02,7.50132e-05,1.727375063
"1890205","1890208","L","L",73,0.62837451,0.74223831,6.85417067,9.33274883,0.79166667,0.01388889,7.431e-07,2.467179863
"1890207","1890208","L","L",67,0.76423001,0.71029857,9.62662799,8.13553898,0.77272727,0.04545455,9.3669e-06,2.296579738
"1890208","1890203","L","L",75,0.75760051,0.74142409,9.98458875,9.44021345,0.75675676,0.01351351,9.9891e-06,2.442202195
"1890208","1890205","L","L",73,0.62837451,0.74223831,6.85417067,9.33274883,0.79166667,0.01388889,7.431e-07,2.467179863
"1890208","1890207","L","L",67,0.76423001,0.71029857,9.62662799,8.13553898,0.77272727,0.04545455,9.3669e-06,2.296579738
"1890301","MELINP5","L","L",186,0.50742099,0.63120713,8.009383,11.03913379,0.7027027,0.02702703,3.51e-08,2.437823209
"1890304","MELINP5","L","L",77,0.69745537,0.71663486,8.48455984,8.89849143,0.80263158,0.02631579,1.316e-07,2.409115583
"1890308","MELINP5","L","L",176,0.20492056,0.58675305,2.76961943,9.55807609,0.72,0.05142857,5.9e-09,2.262560659
"195001","195007","0","1",178,0.56169822,0.64520754,9.03242785,11.20361655,0.72316384,0.01694915,2.9e-09,2.488733035
"195001","195010","G","0",204,0.75584631,0.62883772,16.44775494,11.49458883,0.72906404,0.04926108,1e-10,2.507360643
"195001","195010","G","Q",204,0.75584631,0.62883772,16.44775494,11.49458883,0.72906404,0.04926108,1e-10,2.507360643
"195001","195017","G","0",168,0.41910009,0.5770763,5.965115,9.10395122,0.7005988,0.01796407,2.165e-07,2.188070222
"195001","195023","G","B",182,0.10177908,0.55911482,1.37644527,9.04764308,0.70718232,0.03314917,2.48e-08,2.171061448
"195001","195025","D","0",194,0.75618613,0.58339047,16.05435565,9.95293877,0.70466321,0.04145078,1.3e-08,2.283347557
"195001","195026","G","0",105,0.73386736,0.60870146,11.01735233,7.7862997,0.73076923,0.01923077,2.5165e-06,2.11810066
"195001","195029","G","A",185,0.28910096,0.55003467,4.09648164,8.90954185,0.70108696,0.03804348,4.89e-08,2.142075815
"195001","195036","0","A",158,0.5736711,0.59184388,8.77573343,9.17077562,0.71974522,0.02547771,3.65e-08,2.228666662
"195001","1TN0100","G","M",61,0.41125012,0.57478689,3.49473505,5.39533776,0.8,0.01666667,3.3585e-06,1.914320666
"195001","MAP0002","G","1",79,0.50284402,0.5313909,5.13780127,5.50441387,0.73076923,0.02564103,4.57782e-05,1.812601517
"195001","VEND192","0","T",60,0.06631096,0.52772428,0.51046771,4.73152098,0.77966102,0.01694915,1.73724e-05,1.780537398
"195003","195009","0","Q",72,0.46100925,0.55651225,4.3774548,5.60411008,0.76056338,0.02816901,1.12783e-05,1.877486638
"195003","195010","0","A",115,0.63107854,0.60724768,8.68623223,8.12464319,0.70175439,0.02631579,1.64518e-05,2.121466389
"195003","195014","0","A",114,-0.16624653,0.50745672,-1.79216417,6.23251588,0.74336283,0.00884956,2.292e-07,1.874071138
"195003","195015","0","0",115,0.63538977,0.52941728,8.78552232,6.63370805,0.70175439,0.00877193,1.64518e-05,1.894542475
"195003","195016","0","0",115,0.72092079,0.5736413,11.10697496,7.44456282,0.71929825,0.04385965,2.828e-06,2.037395832
"195003","195017","0","0",97,0.70447708,0.6552948,9.72548616,8.45545393,0.76041667,0.01041667,3.341e-07,2.261256863
"195003","195023","A","B",74,0.42341421,0.72819281,3.99327518,9.01542219,0.73972603,0.02739726,4.19552e-05,2.369461059
"195003","195029","0","A",87,0.51520367,0.52143456,5.57459088,5.63393675,0.74418605,0.03488372,5.927e-06,1.829014285
"195003","195035","A","A",74,0.73339373,0.67233509,9.21753569,7.70682337,0.75342466,0.01369863,1.48756e-05,2.196442087
"195003","195043","0","B",72,0.30816967,0.57901729,2.72952601,5.9417582,0.73239437,0.02816901,8.98887e-05,1.90558748
"195003","195050","0","0",115,0.58390348,0.56169671,7.67948495,7.2169781,0.70175439,0.02631579,1.64518e-05,1.98514891
"195003","HORB316","0","T",51,0.75386613,0.56305197,8.11325871,4.76919325,0.8,0,2.20905e-05,1.839971295
"195004","195007","A","0",171,0.44040277,0.71060803,6.3957982,13.12970509,0.76470588,0.02941176,0,2.788284419
"195004","195012","A","0",183,0.66006814,0.5942922,11.85401763,9.94142586,0.71428571,0.01648352,7.4e-09,2.302720496
"195004","195015","A","0",187,0.7166459,0.60712861,14.01380197,10.39240455,0.72580645,0.02150538,7e-10,2.372175515
"195004","195017","A","A",162,0.70813365,0.57580545,12.72551123,8.90844527,0.70807453,0.02484472,1.289e-07,2.174724507
"195004","195018","A","A",179,0.64460886,0.60337346,11.24920048,10.06617812,0.71910112,0.02247191,5e-09,2.329092392
"195004","195019","A","B",149,0.74317985,0.60678969,13.51260669,9.25560671,0.7027027,0.0472973,8.14e-07,2.235053061
"195004","195025","A","B",144,0.68563798,0.67916808,11.26330129,11.02644624,0.71328671,0.02797203,3.377e-07,2.495099414
"195004","195026","A","A",101,0.50525032,0.70213598,5.85476508,9.81143818,0.73,0,4.2249e-06,2.413279798
"195005","195007","A","1",178,0.41102583,0.60747391,5.9984652,10.14559994,0.75706215,0.03389831,0,2.379096054
"195005","195008","A","0",187,0.26504009,0.58978186,3.74872919,9.93347209,0.70430108,0.0483871,2.51e-08,2.287430149
"195005","195014","A","A",179,0.39825211,0.58288658,5.79252687,9.54374247,0.73033708,0.03932584,8e-10,2.267597907
"195005","195015","A","0",177,0.71163151,0.62304965,13.43793264,10.53740565,0.70454545,0.02840909,5.72e-08,2.381335665
"195005","195017","A","0",159,0.75037799,0.59019342,14.26925401,9.16072289,0.70886076,0.02531646,1.515e-07,2.215126469
"195005","195018","A","B",175,0.79288802,0.58795287,17.16355687,9.56033963,0.72988506,0.05747126,1.3e-09,2.273871893
"195005","195021","A","0",187,0.42646776,0.60731656,6.43032281,10.39750135,0.70967742,0.03763441,1.07e-08,2.356744115
"195005","195023","A","B",164,0.55081005,0.62944855,8.42560976,10.31034422,0.71779141,0.04294479,2.68e-08,2.378274382
"195005","195025","A","0",173,0.79463157,0.65025968,17.16625454,11.19272624,0.70930233,0.04069767,4.02e-08,2.478834634
"195005","195026","A","0",105,0.77922316,0.61932773,12.67904548,8.00564154,0.72115385,0.01923077,6.4623e-06,2.141045734
"195005","195043","A","0",176,0.71963829,0.56620461,13.71056582,9.06110804,0.71428571,0.04571429,1.43e-08,2.186601124
"195005","195050","A","0",178,0.54279233,0.54531873,8.59824551,8.63066354,0.71751412,0.04519774,7.1e-09,2.125899204
"195005","195052","A","B",87,0.64119886,0.56663571,7.74880001,6.3401982,0.73255814,0.04651163,1.60828e-05,1.93321367
"195005","MAP0003","A","1",121,0.59460365,0.56452921,8.10124747,7.46085405,0.70833333,0.025,5.0103e-06,2.018947945
"195006","195007","0","1",178,0.48824506,0.64350001,7.44314098,11.15296348,0.75706215,0.05084746,0,2.515858508
"195006","195009","A","Q",66,0.0044544,0.51878585,0.03591285,4.85468039,0.76923077,0.04615385,1.41697e-05,1.773484659
"195006","195012","0","0",194,0.65077098,0.52161186,11.90716172,8.47141432,0.7253886,0.03108808,4e-10,2.094141892
"195006","195018","0","B",190,0.80833882,0.63687584,18.87632098,11.32656588,0.73015873,0.05291005,2e-10,2.499691158
"195006","195026","0","0",105,0.67418147,0.71579157,9.30902788,10.4029006,0.76923077,0.01923077,3.99e-08,2.5253124
"195006","195036","B","A",141,0.60238726,0.58638315,8.92947469,8.5346502,0.7,0.05,2.2137e-06,2.13984817
"195006","195047","A","C",146,0.09039381,0.53044877,1.09296008,7.50885656,0.70344828,0.04137931,9.599e-07,1.984782706
"195006","195050","0","0",199,0.54805941,0.61846752,9.21989023,11.04669233,0.71212121,0.06060606,2.4e-09,2.435257963
"195006","SPR0002","A","3",73,0.51664645,0.57779128,5.12017805,5.96501839,0.73611111,0.02777778,6.15109e-05,1.910404229
"195007","195001","1","0",178,0.56169822,0.64520754,9.03242785,11.20361655,0.72316384,0.01694915,2.9e-09,2.488733035
"195007","195004","0","A",171,0.44040277,0.71060803,6.3957982,13.12970509,0.76470588,0.02941176,0,2.788284419
"195007","195005","1","A",178,0.41102583,0.60747391,5.9984652,10.14559994,0.75706215,0.03389831,0,2.379096054
"195007","195006","1","0",178,0.48824506,0.64350001,7.44314098,11.15296348,0.75706215,0.05084746,0,2.515858508
"195007","195008","1","0",178,0.34366658,0.72664437,4.86873253,14.03178077,0.74011299,0.03389831,2e-10,2.869935437
"195007","195010","1","Q",178,0.56303472,0.64104987,9.06387762,11.08077665,0.71751412,0.04519774,7.1e-09,2.466641655
"195007","195010","1","0",178,0.56303472,0.64104987,9.06387762,11.08077665,0.71751412,0.04519774,7.1e-09,2.466641655
"195007","195012","1","0",165,0.15993627,0.63553568,2.07489307,10.50935873,0.73170732,0.01219512,2.9e-09,2.418178873
"195007","195014","1","0",171,0.30355246,0.67062954,4.15383993,11.75286181,0.71176471,0.01764706,3.35e-08,2.557680431
"195007","195015","1","0",169,0.45541461,0.67191775,6.6303315,11.72399254,0.75,0.01785714,1e-10,2.594317004
"195007","195016","0","0",173,0.3283718,0.61330971,4.55937998,10.15400545,0.70930233,0.04069767,4.02e-08,2.338012585
"195007","195017","1","0",151,0.14415892,0.58159311,1.78421597,8.72701247,0.70666667,0.01333333,4.143e-07,2.160961027
"195007","195018","1","B",167,0.4142875,0.65251087,5.86468614,11.06081052,0.74698795,0.04819277,2e-10,2.505579872
"195007","195019","1","0",178,0.38716835,0.68727452,5.58664795,12.55197505,0.72881356,0.03389831,1.1e-09,2.671285585
"195007","195020","1","0",178,0.3115265,0.665236,4.36163659,11.82019942,0.74576271,0.03389831,1e-10,2.593018652
"195007","195021","1","0",178,0.55399634,0.58989992,8.85318045,9.69180905,0.75141243,0.02824859,0,2.310493255
"195007","195022","1","0",165,0.26321796,0.6066246,3.49404731,9.74210978,0.71341463,0.03658537,4.6e-08,2.294250208
"195007","195023","1","0",168,0.04478902,0.66077701,0.57938311,11.34254904,0.76646707,0.02994012,0,2.561498984
"195007","195024","1","0",172,0.22094878,0.59722498,2.96249705,9.70841006,0.71929825,0.05263158,9.7e-09,2.287364236
"195007","195025","1","0",165,0.30510806,0.69501056,4.1029264,12.34117751,0.76219512,0.02439024,0,2.691323431
"195007","195026","0","0",105,0.46536294,0.7604134,5.36174712,11.88310077,0.84615385,0.01923077,0,2.794877327
"195007","195027","1","0",178,0.543915,0.65949088,8.62349026,11.63893714,0.70056497,0.03954802,9.47e-08,2.523949564
"195007","195031","1","Q",178,0.31266684,0.68533612,4.37932882,12.48513492,0.75141243,0.01694915,0,2.685262042
"195007","195035","B","A",54,0.3219772,0.65255576,2.47587617,6.21010122,0.77358491,0.01886792,6.79202e-05,2.047150792
"195007","195036","1","A",124,0.57133107,0.70301421,7.72050219,10.91860223,0.75609756,0.03252033,1.34e-08,2.550971993
"195007","195047","1","C",117,0.11415029,0.7568471,1.23752537,12.41796286,0.79310345,0.04310345,3e-10,2.791746836
"195007","195048","1","0",178,0.41202273,0.50625522,6.01598428,7.78798853,0.70056497,0.02824859,9.47e-08,1.985619043
"195007","195050","0","0",165,0.33433424,0.67684144,4.54299602,11.73888658,0.73170732,0.04268293,2.9e-09,2.582437418
"195007","FLEV103","1","T",51,0.19320325,0.60486024,1.3923876,5.31690745,0.8,0.02,2.20905e-05,1.936550985
"195007","FLEV109","1","T",56,0.48137344,0.5192606,4.07290068,4.46489506,0.76363636,0.07272727,9.2159e-05,1.729386466
"195007","FLEV113","0","T",52,0.46574969,0.59709307,3.75868007,5.2633173,0.78431373,0.05882353,4.89023e-05,1.90773853
"195007","VDMLR15","G","1",75,0.34566653,0.59815255,3.16887342,6.3772533,0.72972973,0.01351351,7.73649e-05,1.96560761
"195008","195005","0","A",187,0.26504009,0.58978186,3.74872919,9.93347209,0.70430108,0.0483871,2.51e-08,2.287430149
"195008","195007","0","1",178,0.34366658,0.72664437,4.86873253,14.03178077,0.74011299,0.03389831,2e-10,2.869935437
"195008","195009","0","Q",75,0.55587565,0.64101654,5.75246222,7.13570638,0.77027027,0.04054054,3.3209e-06,2.124857448
"195008","195010","0","Q",217,0.44403717,0.62024642,7.28339949,11.59423303,0.71759259,0.0462963,2e-10,2.497262313
"195008","195010","0","0",217,0.44403717,0.62024642,7.28339949,11.59423303,0.71759259,0.0462963,2e-10,2.497262313
"195008","195012","D","0",194,0.40363738,0.66868305,6.12896818,12.46126624,0.76683938,0.01554404,0,2.681649054
"195008","195014","0","0",209,0.44146388,0.66993775,7.09576674,12.98289531,0.71153846,0.03365385,1e-09,2.679765741
"195008","195015","0","0",207,0.43722176,0.64414517,6.97758028,12.05741403,0.75728155,0.02912621,0,2.607168123
"195008","195016","D","0",207,0.43795204,0.57232995,6.99199765,9.99302877,0.7184466,0.03398058,4e-10,2.290079427
"195008","195017","0","0",168,0.37070847,0.55220613,5.15812962,8.53378116,0.71257485,0.02994012,3.93e-08,2.118159096
"195008","195019","C","0",142,0.47041123,0.60505935,6.32992337,8.99188044,0.71631206,0.04964539,2.79e-07,2.220559454
"195008","195021","0","B",193,0.33432548,0.58246853,4.91539292,9.90323308,0.70833333,0.03645833,7.8e-09,2.281125168
"195008","195022","D","B",194,0.37197685,0.5395249,5.56715552,8.87903295,0.7253886,0.01554404,4e-10,2.152816795
"195008","195023","C","0",135,0.48499857,0.54714671,6.41986098,7.53850275,0.71641791,0.05223881,5.431e-07,2.017414895
"195008","195025","0","0",203,0.49240618,0.6762199,8.04076728,13.01353861,0.72772277,0.03960396,1e-10,2.705296531
"195008","195026","0","0",105,0.53401482,0.81339797,6.44123515,14.19112934,0.75961538,0.03846154,1.189e-07,2.992126284
"195008","195027","A","0",204,0.48892717,0.63999578,7.98571981,11.83798077,0.71428571,0.04433498,1e-09,2.538079567
"195008","195028","A","0",204,0.61158583,0.66234725,11.01364766,12.56508405,0.7044335,0.03448276,5.7e-09,2.623289155
"195008","195031","A","Q",201,0.46996656,0.58781978,7.52968134,10.25006356,0.7,0.02,1.54e-08,2.312826136
"195008","195035","0","A",108,0.69585827,0.60234287,10.02258855,7.7689906,0.71028037,0.02803738,1.35943e-05,2.0895223
"195008","195036","0","A",162,0.54221488,0.74017293,8.18806139,13.92370406,0.70807453,0.04347826,1.289e-07,2.840617866
"195008","195043","D","0",197,0.47095119,0.52524254,7.47406614,8.61929703,0.70408163,0.04591837,1.1e-08,2.091253873
"195008","195047","A","C",155,0.37079881,0.64639903,4.95469654,10.47905538,0.74675325,0.01948052,9e-10,2.441057818
"195008","195050","0","0",208,0.6394658,0.7097667,11.96680142,14.46129506,0.78743961,0.0531401,0,2.943335816
"195008","C4A_QT2","A","R",92,0.48007578,0.58566101,5.2205769,6.85463746,0.75824176,0,8.353e-07,2.029366516
"195008","C4A0201","A","Z",77,0.67081393,0.52634156,7.88540685,5.36092573,0.73684211,0.02631579,3.6358e-05,1.799276243
"195008","FLEV117","A","T",64,0.09129929,0.57266424,0.72770489,5.50038745,0.74603175,0,9.39791e-05,1.868734735
"195008","MAP0003","0","1",121,0.50921064,0.56999239,6.48135186,7.56755689,0.74166667,0.025,1.192e-07,2.068414749
"195008","MMB0011","0","1",72,0.51473616,0.5337618,5.05890345,5.28096903,0.73239437,0.02816901,8.98887e-05,1.794253073
"195008","TROY208","A","T",55,0.43634698,0.51730881,3.56363531,4.40064301,0.85185185,0,2.327e-07,1.809224961
"195008","VFH0015","D","0",67,0.57100671,0.51531265,5.65065652,4.84780913,0.75757576,0.03030303,2.85027e-05,1.757669323
"195008","VNW0001","A","Q",97,0.32579468,0.60012994,3.37633384,7.31256975,0.75,0.03125,9.634e-07,2.081386915
"195008","VNW0004","A","Q",60,-0.16856396,0.60002745,-1.31356043,5.7122382,0.76271186,0,5.44035e-05,1.93396313
"195009","068085","A","0",68,0.4675992,0.57410506,4.33000176,5.69633143,0.74626866,0.04477612,5.54004e-05,1.890006863
"195009","195003","Q","0",72,0.46100925,0.55651225,4.3774548,5.60411008,0.76056338,0.02816901,1.12783e-05,1.877486638
"195009","195006","Q","A",66,0.0044544,0.51878585,0.03591285,4.85468039,0.76923077,0.04615385,1.41697e-05,1.773484659
"195009","195008","Q","0",75,0.55587565,0.64101654,5.75246222,7.13570638,0.77027027,0.04054054,3.3209e-06,2.124857448
"195009","195010","A","A",100,0.48580879,0.50771557,5.53017883,5.83399104,0.70707071,0.03030303,3.77797e-05,1.798185384
"195009","195011","Q","A",99,0.14095494,0.60817679,1.4094547,7.54577295,0.7755102,0.01020408,4.9e-08,2.138264285
"195009","195011","0","A",99,0.14095494,0.60817679,1.4094547,7.54577295,0.7755102,0.01020408,4.9e-08,2.138264285
"195009","195012","Q","0",118,0.54590129,0.50635796,7.04759662,6.32435839,0.7008547,0.03418803,1.3918e-05,1.839648499
"195009","195014","Q","0",75,0.57711456,0.62260372,6.0790386,6.79779557,0.75675676,0.02702703,9.9891e-06,2.059140037
"195009","195015","Q","0",113,-0.14669228,0.53141419,-1.56942296,6.60927371,0.74107143,0.02678571,3.352e-07,1.933412991
"195009","195017","A","0",65,0.30235867,0.62652867,2.53764582,6.38045621,0.8125,0,5.733e-07,2.077074291
"195009","195020","A","A",74,0.18918787,0.76429387,1.64614982,10.05670537,0.79452055,0.04109589,4.834e-07,2.564484957
"195009","195021","A","B",77,-0.06631718,0.54759816,-0.57941533,5.66762782,0.76315789,0.01315789,4.4684e-06,1.877518832
"195009","195022","A","B",88,0.32182827,0.56455195,3.17049051,6.34293077,0.72413793,0.02298851,2.89925e-05,1.922982957
"195009","195023","Q","0",115,0.02826227,0.60302374,0.30187901,8.03565696,0.71929825,0.03508772,2.828e-06,2.125887686
"195009","195025","Q","0",90,0.46245934,0.57273221,4.9206332,6.55413642,0.73033708,0.03370787,1.38648e-05,1.958482932
"195009","195027","Q","0",90,-0.08352669,0.57575646,-0.79075251,6.605839,0.78651685,0.03370787,6.45e-08,2.02285721
"195009","195028","Q","0",95,-0.00175294,0.62893616,-0.01699538,7.80138452,0.75531915,0.04255319,7.39e-07,2.164393762
"195009","195031","Q","Q",72,0.43717182,0.58794362,4.09580307,6.08119377,0.73239437,0.02816901,8.98887e-05,1.928457367
"195009","195035","Q","A",97,0.45900939,0.63841947,5.06212988,8.08449416,0.78125,0.02083333,3.56e-08,2.228118886
"195009","195036","Q","A",77,-0.02383437,0.60000521,-0.20784228,6.4952787,0.72368421,0.03947368,9.61659e-05,1.97321729
"195009","195043","Q","0",99,0.54634338,0.57619898,6.45746599,6.94339439,0.7244898,0.06122449,8.8026e-06,1.995028219
"195009","195047","Q","C",98,0.18509138,0.55133579,1.85499045,6.47497628,0.71134021,0.03092784,3.14204e-05,1.910173628
