"Series_A","Series_B","Radius_A","Radius_B","overlap","r","r_wuchs","t","t_wuchs","SGC","SSGC","p","sum_sims"
"065169","068034","A","0",106,0.56445191,0.60957174,7.00684367,7.84179897,0.73333333,0.08571429,1.7364e-06,2.127084967
"065169","068089","A","Q",93,0.19173636,0.51330247,1.87383689,5.70560371,0.70652174,0.04347826,7.4395e-05,1.790384581
"065169","1DH0032","A","A",64,0.54485249,0.65616848,5.15738582,6.84677583,0.71428571,0,0.0006697294,2.055131773
"065169","OSH0010","A","0",50,0.44954957,0.53352481,3.52289727,4.37034341,0.71428571,0,0.0026997961,1.684844861
"065169","VAL0025","A","1",56,0.39762171,0.56678782,3.21382306,5.05547493,0.70909091,0.01818182,0.0019266038,1.781426223
"068001","VAL0014","B","1",68,0.14811397,0.61251076,1.22588625,6.29512793,0.73134328,0.01492537,0.0001523221,1.973366833
"068002","068085","0","0",145,0.15424181,0.52120281,1.87331953,7.30306912,0.69444444,0.02083333,3.0613e-06,1.945954162
"068002","LANG102","B","T",53,0.31063252,0.53647425,2.35658292,4.5397757,0.71153846,0,0.0022819373,1.70199028
"068002","VAL0014","0","1",68,0.5407052,0.60684554,5.26129208,6.20270973,0.70149254,0,0.0009717692,1.928609053
"068002","VFH0054","B","Q",52,0.33570974,0.53228581,2.54515384,4.44600272,0.70588235,0,0.0032758975,1.682768432
"068002","WS30001","0","1",83,0.462786,0.56417469,4.72740798,6.14974709,0.73170732,0.03658537,2.71194e-05,1.910856719
"068002","WS30002","B","1",113,0.34339197,0.50839471,3.86940935,6.22009105,0.72321429,0.00892857,2.3062e-06,1.853618105
"068004","068006","C","B",199,0.88852072,0.5755423,27.24847507,9.87820701,0.6969697,0.03535354,2.97e-08,2.260332701
"068004","068009","B","B",117,0.59604086,0.56037859,7.99492336,7.25564542,0.68103448,0.04310345,9.63509e-05,1.966977612
"068004","195006","C","0",58,0.2392481,0.59193009,1.86030975,5.49585357,0.73684211,0.05263158,0.0003485752,1.878357557
"068004","195014","A","A",51,0.0205696,0.58171946,0.14547982,5.00625628,0.82,0,6.0258e-06,1.902345088
"068004","ALC0028","C","1",51,-0.19561937,0.53811839,-1.41048865,4.4690546,0.74,0,0.0006885139,1.72502385
"068004","BHO0003","A","2",62,-0.13975925,0.68556652,-1.1023739,7.2943716,0.73770492,0,0.0002047606,2.1527086
"068004","C4A1602","C","C",64,0.17214359,0.53803722,1.38705351,5.02598567,0.71428571,0.01587302,0.0006697294,1.754921497
"068004","ELT2003","A","1",103,0.04995498,0.52479617,0.50515126,6.19591541,0.73529412,0,2.0071e-06,1.879681831
"068004","IJS0003","C","0",51,-0.10931993,0.58382871,-0.77766954,5.03376953,0.78,0,7.50132e-05,1.867205663
"068004","OSN0003","C","1",62,-0.02718906,0.5250856,-0.21243189,4.77915317,0.73770492,0,0.0002047606,1.740705837
"068004","VFH0054","A","Q",90,0.23683787,0.5584783,2.29975382,6.31569614,0.75280899,0,1.8423e-06,1.942856904
"068005","068007","E","0",159,0.8628886,0.66311407,21.46115336,11.100323,0.6835443,0.05696203,3.9455e-06,2.45669067
"068005","068065","B","0",78,0.59650519,0.5360406,6.52161933,5.53558017,0.74025974,0.02597403,2.48078e-05,1.829858357
"068005","HBW2002","C","Q",57,0.03119964,0.51803072,0.23359044,4.49145341,0.71428571,0.01785714,0.0013406411,1.681461771
"068005","NOVY131","A","T",70,0.44972575,0.5121053,4.18253692,4.91654087,0.73913043,0.02898551,7.10526e-05,1.742889817
"068005","VAL0014","D","1",68,0.29660724,0.6161093,2.54223668,6.35463444,0.74626866,0,5.54004e-05,1.997841404
"068006","068004","B","C",199,0.88852072,0.5755423,27.24847507,9.87820701,0.6969697,0.03535354,2.97e-08,2.260332701
"068007","068005","0","E",159,0.8628886,0.66311407,21.46115336,11.100323,0.6835443,0.05696203,3.9455e-06,2.45669067
"068008","068026","B","0",74,0.06679814,0.59213241,0.57200112,6.23499191,0.7260274,0.09589041,0.0001122979,1.941659001
"068008","068062","0","0",142,0.95561559,0.80783176,38.51552325,16.21679866,0.82978723,0.0141844,0,3.259298856
"068008","068074","0","B",102,-0.18590641,0.51580162,-1.90148396,6.02073965,0.76237624,0,1.337e-07,1.880251825
"068008","068087","B","Q",77,0.51367245,0.62445902,5.219305,6.9239118,0.76315789,0.01315789,4.4684e-06,2.08000809
"068009","068004","B","B",117,0.59604086,0.56037859,7.99492336,7.25564542,0.68103448,0.04310345,9.63509e-05,1.966977612
"068009","068089","0","A",120,0.47992369,0.51425514,5.96750063,6.51352383,0.68067227,0.02521008,8.08712e-05,1.846279793
"068009","BAR0011","A","1",53,0.34943481,0.5114574,2.68934471,4.25055249,0.76923077,0,0.0001032174,1.705743419
"068009","ELT2003","B","1",67,0.68316985,0.5797615,7.6001722,5.73670304,0.72727273,0.01515152,0.0002218467,1.880704534
"068009","ELT2004","B","0",52,0.56511073,0.53524076,4.8916656,4.48055611,0.74509804,0.01960784,0.0004640375,1.728394411
"068009","VFH0024","B","0",106,0.47081071,0.66975262,5.46835968,9.19782906,0.7047619,0.01904762,2.71227e-05,2.294297426
"068009","VFH0035","B","0",55,0.71079167,0.50685089,7.42566322,4.28049391,0.72222222,0.03703704,0.0010908352,1.657122501
"068013","VAL0014","A","1",68,0.45565098,0.51790618,4.18988752,4.9185242,0.71641791,0.05970149,0.0003957319,1.72617651
"068015","068025","B","0",65,0.50275185,0.58314061,4.65278988,5.69756147,0.703125,0.046875,0.0011540501,1.856021757
"068015","068085","C","0",59,0.62157858,0.59476921,6.04300817,5.58580488,0.81034483,0,2.2783e-06,1.963694528
"068015","068094","B","0",65,0.42392037,0.52470294,3.74446828,4.89224939,0.765625,0.015625,2.13771e-05,1.779552879
"068015","068096","B","A",62,0.54395828,0.51455289,5.06302928,4.64828191,0.7704918,0,2.38711e-05,1.749872881
"068015","1TN0121","C","A",61,0.39229333,0.50932377,3.30349902,4.54601884,0.7,0,0.0019457737,1.663925654
"068015","C4A1601","C","Z",58,0.50423678,0.53164951,4.40835635,4.69736428,0.71929825,0,0.0009285334,1.720684188
"068015","HORB320","B","T",65,0.28755676,0.56584556,2.40190178,5.4471784,0.703125,0,0.0011540501,1.8136884
"068015","HORB322","B","T",54,0.59486639,0.56761426,5.38760914,4.97164015,0.73584906,0,0.0005947133,1.800627335
"068018","068033","0","Q",52,0.61392584,0.52370602,5.55422982,4.3469479,0.7254902,0.01960784,0.0012790283,1.68389101
"068022","068026","A","B",64,0.36282368,0.69319177,3.09041102,7.57290768,0.74603175,0.04761905,9.39791e-05,2.196514288
"068022","068035","C","B",66,0.43477077,0.6668449,3.892364,7.15886201,0.81538462,0.03076923,3.668e-07,2.198115721
"068022","068045","C","0",67,0.31855686,0.59059786,2.7302014,5.90056092,0.72727273,0.01515152,0.0002218467,1.907926682
"068022","068050","0","B",91,0.15953119,0.60902709,1.5330801,7.24396927,0.7,0.01111111,0.0001478023,2.033424017
"068022","068061","0","B",102,0.16237461,0.54249383,1.65379181,6.45780025,0.7029703,0.00990099,4.51031e-05,1.891244155
"068022","068067","C","B",82,0.2929748,0.56901711,2.75778436,6.18908522,0.74074074,0.03703704,1.46868e-05,1.928666372
"068022","068072","0","A",107,0.47289707,0.60751818,5.52567893,7.8372953,0.74528302,0.00943396,4.402e-07,2.13653073
"068022","068074","0","0",102,0.10833417,0.51976165,1.09519064,6.08398412,0.73267327,0,2.9156e-06,1.860833332
"068022","068078","C","C",75,0.59037186,0.67524203,6.292124,7.82171899,0.71621622,0.02702703,0.0001992824,2.173630149
"068022","068086","C","A",100,0.23498303,0.59372029,2.40540418,7.30426156,0.70707071,0.03030303,3.77797e-05,2.031217156
"068022","068087","0","D",100,0.55626047,0.53036345,6.66025092,6.19310419,0.73737374,0.01010101,2.3162e-06,1.887047609
"068022","068099","0","C",122,0.13438846,0.53884985,1.4918056,7.00711248,0.70247934,0.01652893,8.4071e-06,1.942040438
"068022","068100","C","B",85,0.10314707,0.59487388,0.95042802,6.74226249,0.70238095,0.02380952,0.0002075016,1.971481079
"068022","068115","0","A",126,0.48107879,0.55032636,6.13523818,7.33957441,0.712,0.016,2.1323e-06,1.996283801
"068022","068124","A","B",81,0.31907131,0.51435318,3.01125676,5.3309071,0.7125,0.0125,0.0001439299,1.75994389
"068022","068130","C","C",54,0.43136134,0.64652104,3.48085813,6.11109329,0.73584906,0.03773585,0.0005947133,1.993479429
"068022","068144","C","B",55,0.39272044,0.65015049,3.13800819,6.22944593,0.7037037,0,0.0027550771,1.976798783
"068022","6001004","C","L",58,0.3502548,0.59006109,2.82320309,5.46920887,0.71929825,0.01754386,0.0009285334,1.856280227
"068022","BHC0059","C","1",95,0.09926135,0.50512865,0.96715087,5.64430544,0.72340426,0.03191489,1.47782e-05,1.792963454
"068022","ELT0003","C","2",71,0.06821041,0.66544298,0.57202153,7.40517683,0.78571429,0.04285714,1.745e-06,2.191674953
"068022","ELT0006","C","2",69,0.10760389,0.59450862,0.89250646,6.05189388,0.73529412,0.02941176,0.0001042119,1.934992128
"068022","ELT0007","C","0",69,0.22835907,0.58413938,1.93420463,5.89092226,0.73529412,0.04411765,0.0001042119,1.908525726
"068022","ELT2004","A","0",68,0.47523554,0.53363219,4.42113141,5.12612388,0.70149254,0.02985075,0.0009717692,1.747737118
"068023","068025","B","0",140,0.61729244,0.66043058,9.25061399,10.33218244,0.66906475,0.0647482,6.70585e-05,2.362713574
"068023","195020","B","0",61,0.22029656,0.58571268,1.74938711,5.55069746,0.7,0.08333333,0.0019457737,1.840782426
"068023","5870404","B","L",60,0.50130008,0.57337801,4.45010626,5.32987319,0.71186441,0.03389831,0.001135031,1.818229739
"068023","C4A1602","B","C",64,0.40281624,0.54855283,3.49319528,5.16592173,0.71428571,0.03174603,0.0006697294,1.779430713
"068023","C4A1701","Q","Z",156,0.22075493,0.51854806,2.81789615,7.52590331,0.65806452,0.07096774,8.29287e-05,1.929202911
"068023","PLIC101","D","T",62,0.37084113,0.5090007,3.11873944,4.58045735,0.70491803,0,0.0013698861,1.671964465
"068023","VFH0035","B","0",107,0.66609959,0.61871087,9.19460637,8.06994441,0.72641509,0.05660377,3.1289e-06,2.152120401
"068023","ZWS6011","0","6",59,0.38879465,0.51717392,3.21382105,4.56206011,0.72413793,0.06896552,0.0006402427,1.697517861
"068023","ZWS6011","Q","6",59,0.38879465,0.51717392,3.21382105,4.56206011,0.72413793,0.06896552,0.0006402427,1.697517861
"068024","068029","A","A",104,0.88776975,0.66511879,19.57444603,8.99562404,0.7184466,0.03883495,9.2508e-06,2.283127794
"068024","068035","A","B",66,0.24498312,0.63820895,2.03719586,6.63192064,0.75384615,0.01538462,4.25559e-05,2.055247164
"068024","068036","0","0",55,0.72642266,0.73686848,7.76734578,7.93520247,0.75925926,0,0.0001387885,2.289647987
"068024","068044","0","0",125,0.75716981,0.72885154,12.90761258,11.80617466,0.71774194,0.0483871,1.2387e-06,2.627210946
"068024","068067","0","0",103,0.62250311,0.73904112,8.03326611,11.02524696,0.71568627,0.05882353,1.32069e-05,2.557252086
"068024","068070","0","A",104,0.67270576,0.74297732,9.22709084,11.21099236,0.74757282,0.03883495,5.03e-07,2.611649376
"068024","068072","A","A",82,0.44020791,0.64897214,4.41239489,7.62945641,0.72839506,0.03703704,3.9376e-05,2.140312841
"068024","068074","A","0",102,0.73012246,0.60907342,10.73827701,7.67952073,0.7029703,0.01980198,4.51031e-05,2.079995793
"068024","068078","0","0",100,0.72434179,0.66038973,10.45355475,8.70598522,0.73737374,0.04040404,2.3162e-06,2.268361992
"068024","068081","A","E",123,0.76946331,0.63573983,13.30690402,9.05960269,0.7295082,0.03278689,3.978e-07,2.271208299
"068024","068087","0","D",69,0.34579722,0.68552176,3.03899471,7.70719182,0.72058824,0.07352941,0.0002747268,2.176829182
"068024","068087","0","Q",69,0.34579722,0.68552176,3.03899471,7.70719182,0.72058824,0.07352941,0.0002747268,2.176829182
"068024","068130","A","C",54,0.43577712,0.59198908,3.52479199,5.29674946,0.71698113,0.01886792,0.0015815242,1.838645156
"068024","068160","A","A",61,-0.17589172,0.52063507,-1.38402905,4.68396661,0.71666667,0.03333333,0.000789113,1.705698401
"068024","ELT0003","A","2",77,0.1117768,0.53674848,0.98059264,5.5092392,0.72368421,0.02631579,9.61659e-05,1.81135661
"068024","ELT0005","0","0",56,0.59959517,0.51394181,5.55628829,4.40262919,0.76363636,0,9.2159e-05,1.717841089
"068024","ELT0006","A","2",99,0.45909547,0.55256576,5.11580385,6.52950448,0.75510204,0.01020408,4.4e-07,1.960618248
"068024","ELT0009","A","1",107,0.69503702,0.57478147,9.95285579,7.19749157,0.74528302,0.01886792,4.402e-07,2.039813647
"068024","ELT2001","A","2",99,0.62869718,0.52448717,8.00332139,6.06705214,0.74489796,0.02040816,1.2425e-06,1.876090344
"068024","ELT2002","A","1",105,0.57888303,0.52241463,7.23987611,6.2178746,0.72115385,0.01923077,6.4623e-06,1.86535594
"068024","ELT2004","A","1",79,0.70952708,0.62924033,8.89253238,7.10432945,0.74358974,0.02564103,1.68765e-05,2.083263015
"068024","LOK0005","B","0",51,0.04644555,0.55895636,0.32877441,4.71865448,0.72,0,0.0018628463,1.750821808
"068024","VDMW201","0","3",87,0.29102757,0.52591629,2.82098593,5.70076607,0.72093023,0.02325581,4.17374e-05,1.816923127
"068024","VDMWL53","A","0",61,-0.07974296,0.54861705,-0.61965962,5.0402342,0.7,0.01666667,0.0019457737,1.75264047
"068024","VDMWL53","A","Q",61,-0.07974296,0.54861705,-0.61965962,5.0402342,0.7,0.01666667,0.0019457737,1.75264047
"068025","068015","0","B",65,0.50275185,0.58314061,4.65278988,5.69756147,0.703125,0.046875,0.0011540501,1.856021757
"068025","068023","0","B",140,0.61729244,0.66043058,9.25061399,10.33218244,0.66906475,0.0647482,6.70585e-05,2.362713574
"068025","195028","A","0",63,0.45166498,0.50104565,3.98617235,4.52183655,0.70967742,0.03225806,0.0009599694,1.662906725
"068025","C4A0601","A","Q",92,0.03026198,0.51823047,0.28881318,5.74851512,0.7032967,0.01098901,0.0001050361,1.796378682
"068025","HORB314","A","T",137,0.69317488,0.51633441,11.21542942,7.00531811,0.67647059,0.05882353,3.85561e-05,1.893336811
"068025","OSD0017","A","1",52,0.46118579,0.50773033,3.71183592,4.1672997,0.70588235,0,0.0032758975,1.63034265
"068025","VEND048","B","T",55,-0.03493833,0.54169426,-0.25690008,4.69153968,0.7962963,0,1.33281e-05,1.807144528
"068026","068008","0","B",74,0.06679814,0.59213241,0.57200112,6.23499191,0.7260274,0.09589041,0.0001122979,1.941659001
"068026","068022","B","A",64,0.36282368,0.69319177,3.09041102,7.57290768,0.74603175,0.04761905,9.39791e-05,2.196514288
"068026","068031","B","0",64,0.6615944,0.62675966,7.00294665,6.33345809,0.71428571,0.04761905,0.0006697294,1.974391179
"068026","068037","B","A",64,0.42917948,0.58285152,3.77151684,5.64791761,0.71428571,0.04761905,0.0006697294,1.861928991
"068026","068062","0","A",74,0.02638431,0.7140524,0.22550615,8.65448149,0.78082192,0.06849315,1.5971e-06,2.360322469
"068026","068067","B","B",64,0.4897679,0.52843016,4.4587939,4.90103305,0.71428571,0.04761905,0.0006697294,1.732819175
"068026","068070","B","A",64,0.55057093,0.5171143,5.23488511,4.75719622,0.71428571,0.03174603,0.0006697294,1.707119632
"068026","068074","B","B",64,0.49807325,0.60011583,4.55907568,5.90728752,0.71428571,0.03174603,0.0006697294,1.905130292
"068026","068078","B","0",64,0.47614778,0.58375551,4.2977656,5.66120028,0.73015873,0.03174603,0.000258532,1.880034268
"068026","068124","B","B",58,0.35506373,0.54622263,2.86751357,4.87984777,0.77192982,0.03508772,4.02482e-05,1.806137227
"068026","068137","Q","C",73,0.55411778,0.51082437,5.64828092,5.0068132,0.72222222,0.08333333,0.0001624408,1.73372791
"068026","068142","B","C",64,0.70080677,0.54340148,7.79767624,5.09694516,0.74603175,0.04761905,9.39791e-05,1.799127746
"068026","VEL2001","B","1",54,0.30242012,0.50511049,2.30980915,4.2203624,0.75471698,0.03773585,0.0002082971,1.68186371
"068028","195009","0","A",84,0.57155292,0.50869784,6.34574175,5.35046284,0.71084337,0.04819277,0.0001221607,1.754587494
"068028","195048","0","0",62,0.19952151,0.50172965,1.59028806,4.49279899,0.72131148,0.01639344,0.0005462334,1.672321029
"068028","195050","B","B",64,0.386398,0.53252416,3.32520022,4.95395335,0.71428571,0.01587302,0.0006697294,1.742205205
"068028","C4A1601","0","Z",72,0.35338755,0.51736956,3.18307818,5.05821003,0.71830986,0.01408451,0.000234129,1.741500423
"068028","ELT0005","0","0",61,0.50384815,0.57648599,4.51820561,5.41920791,0.71666667,0.01666667,0.000789113,1.835073451
"068029","068024","A","A",104,0.88776975,0.66511879,19.57444603,8.99562404,0.7184466,0.03883495,9.2508e-06,2.283127794
"068029","068035","0","0",53,0.25041851,0.5620496,1.86522393,4.85288335,0.71153846,0.01923077,0.0022819373,1.758876395
"068029","068036","A","0",55,0.53089006,0.81548521,4.60354249,10.2575131,0.75925926,0.05555556,0.0001387885,2.60049578
"068029","068044","A","0",97,0.77926427,0.77118693,12.18326916,11.80725242,0.72916667,0.05208333,7.0979e-06,2.681078842
"068029","068067","A","0",75,0.65857155,0.77322999,7.52838582,10.41825003,0.78378378,0.04054054,1.048e-06,2.598838773
"068029","068070","A","0",76,0.72004638,0.78006819,8.9862392,10.72472296,0.77333333,0.06666667,2.1984e-06,2.625873816
"068029","068072","A","A",54,0.23466691,0.65158159,1.75747692,6.19398156,0.73584906,0.01886792,0.0005947133,2.006828806
"068029","068074","A","0",75,0.80284034,0.63938494,11.5839689,7.1049566,0.7027027,0.02702703,0.0004876881,2.0525833
"068029","068078","A","0",75,0.79623496,0.77289871,11.32167534,10.40716046,0.78378378,0.02702703,1.048e-06,2.597398536
"068029","068081","A","E",99,0.82055931,0.69026579,14.21216151,9.39572123,0.74489796,0.05102041,1.2425e-06,2.374735873
"068029","068083","A","Q",63,0.56898253,0.53421948,5.44801483,4.93571677,0.72580645,0.03225806,0.000376539,1.753597607
"068029","BHO0002","B","2",58,0.48040841,0.54110007,4.13548267,4.81500993,0.78947368,0.01754386,1.23703e-05,1.812074743
"068029","ELT0006","0","2",92,0.62148199,0.5404094,7.56745602,6.09313073,0.73626374,0.01098901,6.5557e-06,1.885986213
"068029","ELT0008","0","0",80,0.75189911,0.62100562,10.13688246,6.99735954,0.75949367,0.01265823,3.9717e-06,2.080235244
"068029","ELT2004","B","1",79,0.73476998,0.61785256,9.56679382,6.89517464,0.70512821,0,0.0002908833,2.012498234
"068029","ZWS2015","A","2",52,0.24346915,0.50537709,1.79266112,4.141339,0.7254902,0,0.0012790283,1.64500119
"068030","068090","A","0",124,0.29359859,0.50460755,3.40628498,6.45575962,0.68292683,0.04065041,4.9598e-05,1.833110342
"068030","LANG101","0","T",59,0.7608194,0.60945859,8.92843184,5.80374308,0.74137931,0.01724138,0.0002363816,1.931212208
"068031","068026","0","B",64,0.6615944,0.62675966,7.00294665,6.33345809,0.71428571,0.04761905,0.0006697294,1.974391179
"068031","068078","A","E",60,-0.11942956,0.51638671,-0.92396904,4.59234968,0.76271186,0,5.44035e-05,1.738333538
"068031","185150","B","0",54,0.65064255,0.52897455,6.23761949,4.49483899,0.77358491,0.03773585,6.79202e-05,1.752043359
"068031","ELT0003","A","2",77,0.26666735,0.5131788,2.4120974,5.17808861,0.71052632,0.03947368,0.0002419328,1.741513981
"068032","068035","B","A",60,0.36694978,0.55546583,3.0299627,5.08731381,0.72881356,0,0.0004395874,1.793010771
"068032","068045","B","0",51,0.73093469,0.84575251,7.57346089,11.09546602,0.8,0,2.20905e-05,2.755299112
"068032","068046","B","A",73,0.76489255,0.87212607,10.07567971,15.01930666,0.81944444,0,5.92e-08,3.193501176
"068032","068050","B","A",76,0.75596319,0.82124936,10.00105709,12.38176024,0.84,0,3.9e-09,2.899425384
"068032","068059","B","B",54,0.79885955,0.85311749,9.66852075,11.79163432,0.81132075,0.01886792,5.818e-06,2.843601672
"068032","068061","B","0",76,0.78717743,0.84757905,11.05377425,13.73954118,0.82666667,0.02666667,1.53e-08,3.048199838
"068032","068074","0","B",94,0.54977986,0.60896417,6.34720958,7.36383735,0.70967742,0.01075269,5.25219e-05,2.055025325
"068032","068078","0","C",75,0.55146441,0.66705049,5.68674805,7.64991441,0.74324324,0.01351351,2.85273e-05,2.175285171
"068032","068082","0","0",85,0.74981335,0.71560237,10.38639613,9.33339204,0.77380952,0.03571429,5.194e-07,2.422751094
"068032","068086","B","B",77,0.66542592,0.77378395,7.77137215,10.57884555,0.77631579,0,1.452e-06,2.607984295
"068032","068099","B","C",77,0.6680762,0.78398079,7.82718596,10.93691353,0.82894737,0.02631579,9.7e-09,2.706619513
"068032","068115","A","A",74,0.39307415,0.51571741,3.65242222,5.1076308,0.71232877,0.02739726,0.0002853206,1.73880926
"068032","068119","0","B",72,0.57456911,0.58660574,5.9152905,6.06008336,0.70422535,0.01408451,0.0005781419,1.896839426
"068032","BHC0056","B","1",69,0.30389776,0.5216729,2.63041139,5.00509743,0.75,0,3.73798e-05,1.772182643
"068032","ELT0003","B","0",77,0.64467395,0.61160277,7.35179658,6.69472911,0.75,0,1.30718e-05,2.031075681
"068032","ELT0007","B","0",53,0.55673715,0.51087802,4.83296407,4.24403558,0.73076923,0.01923077,0.0008740872,1.666050808
"068033","068018","Q","0",52,0.61392584,0.52370602,5.55422982,4.3469479,0.7254902,0.01960784,0.0012790283,1.68389101
"068033","068034","X","0",85,0.93911405,0.72334656,25.04942597,9.54401501,0.75,0.07142857,4.5928e-06,2.427748061
"068033","068133","Q","B",59,-0.18292621,0.55983967,-1.41703466,5.10100401,0.70689655,0.03448276,0.0016251517,1.776836621
"068034","065169","0","A",106,0.56445191,0.60957174,7.00684367,7.84179897,0.73333333,0.08571429,1.7364e-06,2.127084967
"068034","068033","0","X",85,0.93911405,0.72334656,25.04942597,9.54401501,0.75,0.07142857,4.5928e-06,2.427748061
"068034","068089","A","Q",127,0.70968976,0.51949708,11.30743193,6.7973584,0.6984127,0.03968254,8.4146e-06,1.89764562
"068034","068144","A","A",76,0.60889305,0.52677082,6.64752979,5.33107616,0.73333333,0.02666667,5.31213e-05,1.793211766
"068034","1DH0032","C","Q",61,0.6318439,0.61228808,6.31437125,5.94847868,0.71666667,0,0.000789113,1.923802618
"068034","ELT0006","0","2",99,0.59148252,0.55382749,7.26187375,6.55099964,0.71428571,0.04081633,2.20905e-05,1.923213164
"068034","ELT0008","0","0",76,0.68706329,0.53550849,8.18904834,5.45465409,0.70666667,0.05333333,0.0003441579,1.787640569
"068034","ZWS6014","C","a",65,0.66004223,0.53456435,7.02893716,5.02051071,0.71875,0.046875,0.0004652582,1.755365421
"068035","068022","B","C",66,0.43477077,0.6668449,3.892364,7.15886201,0.81538462,0.03076923,3.668e-07,2.198115721
"068035","068024","B","A",66,0.24498312,0.63820895,2.03719586,6.63192064,0.75384615,0.01538462,4.25559e-05,2.055247164
"068035","068029","0","0",53,0.25041851,0.5620496,1.86522393,4.85288335,0.71153846,0.01923077,0.0022819373,1.758876395
"068035","068032","A","B",60,0.36694978,0.55546583,3.0299627,5.08731381,0.72881356,0,0.0004395874,1.793010771
"068035","068044","B","0",66,0.75367314,0.78336214,9.24505505,10.08243918,0.76923077,0.03076923,1.41697e-05,2.560836828
"068035","068045","B","A",58,0.67095444,0.68161751,6.83156397,6.97102365,0.73684211,0,0.0003485752,2.115561985
"068035","068050","B","B",66,0.52926955,0.57011181,5.02927537,5.55145696,0.73846154,0.01538462,0.0001205147,1.863719046
"068035","068059","B","0",61,0.56574984,0.6360921,5.31457919,6.33208007,0.71666667,0.01666667,0.000789113,1.985966777
"068035","068061","B","B",66,0.62917407,0.69607639,6.52617473,7.75607439,0.73846154,0.01538462,0.0001205147,2.210145369
"068035","068067","0","B",67,0.67193147,0.81948552,7.37064379,11.52836303,0.83333333,0.01515152,6.09e-08,2.805655153
"068035","068070","0","0",67,0.66574973,0.7696565,7.24840094,9.71899042,0.77272727,0.04545455,9.3669e-06,2.514282812
"068035","068072","B","0",66,0.61176406,0.79729026,6.23508013,10.56720238,0.72307692,0.03076923,0.0003218994,2.577087418
"068035","068074","B","0",66,0.76156799,0.82982708,9.47399977,11.89672272,0.75384615,0,4.25559e-05,2.773345502
"068035","068078","B","0",66,0.7561834,0.88911714,9.31681021,15.54129899,0.83076923,0,9.63e-08,3.274016269
"068035","068081","B","E",66,0.76563059,0.6091968,9.59567591,6.14559534,0.70769231,0.01538462,0.00081122,1.931448644
"068035","068082","0","A",66,0.63092344,0.5788154,6.55629259,5.67842836,0.70769231,0,0.00081122,1.854350546
"068035","068086","0","A",67,0.62287373,0.70970654,6.46824151,8.12187078,0.77272727,0.01515152,9.3669e-06,2.294620888
"068035","068087","0","D",55,0.71083509,0.87092871,7.42658003,12.90259583,0.81481481,0,3.7133e-06,2.976003103
"068035","068087","0","Q",55,0.71083509,0.87092871,7.42658003,12.90259583,0.81481481,0,3.7133e-06,2.976003103
"068035","068099","0","0",67,0.60703759,0.68236362,6.20581788,7.5257102,0.72727273,0.01515152,0.0002218467,2.16220737
"068035","068115","B","Q",66,0.22190345,0.63513991,1.83478654,6.57837694,0.8,0.01538462,1.3158e-06,2.092977604
"068035","068115","B","0",66,0.22190345,0.63513991,1.83478654,6.57837694,0.8,0.01538462,1.3158e-06,2.092977604
"068035","068135","0","C",67,0.54936592,0.57809578,5.34127167,5.71192988,0.75757576,0.01515152,2.85027e-05,1.906864528
"068035","068138","0","0",67,0.11477233,0.66582573,0.93861738,7.19475424,0.72727273,0.03030303,0.0002218467,2.112573884
"068035","068146","0","D",50,0.59244616,0.57507542,5.14780459,4.8701106,0.71428571,0,0.0026997961,1.77637219
"068035","6001005","B","L",66,0.06278991,0.51438834,0.50722931,4.79863724,0.70769231,0,0.00081122,1.701944374
"068035","BHC0059","B","1",66,0.4348997,0.50757078,3.89378747,4.71276557,0.70769231,0.01538462,0.00081122,1.686539647
"068035","ELT0003","B","0",66,0.72908238,0.73520736,8.58829223,8.67703172,0.73846154,0,0.0001205147,2.341372072
"068035","ELT0006","0","2",60,0.65212417,0.56537389,6.60728192,5.22014773,0.72881356,0,0.0004395874,1.816202223
"068035","ELT0007","A","0",58,0.62212159,0.62674728,5.99922237,6.01900825,0.77192982,0.01754386,4.02482e-05,2.000577925
"068035","ELT0009","A","1",64,0.51370469,0.61616756,4.75240213,6.15999907,0.73015873,0,0.000258532,1.962326197
"068035","MEK07W7","B","H",61,0.1573206,0.51381486,1.23396599,4.60039841,0.73333333,0,0.0003005976,1.707188031
"068035","ZWB1002","B","1",66,0.43815156,0.62667257,3.92978797,6.43332732,0.70769231,0.04615385,0.00081122,1.977697612
"068035","ZWS6001","B","0",66,0.18931086,0.50877953,1.55438052,4.72790228,0.70769231,0.01538462,0.00081122,1.689262068
"068035","ZWS6008","B","Q",66,-0.04558859,0.51877085,-0.36792948,4.85448833,0.76923077,0,1.41697e-05,1.773450453
"068036","068024","0","0",55,0.72642266,0.73686848,7.76734578,7.93520247,0.75925926,0,0.0001387885,2.289647987
"068036","068029","0","A",55,0.53089006,0.81548521,4.60354249,10.2575131,0.75925926,0.05555556,0.0001387885,2.60049578
"068036","068081","0","E",50,0.62071486,0.78946278,5.54183966,8.91100117,0.75510204,0.02040816,0.0003550394,2.435664937
"068036","068135","A","B",55,-0.24769233,0.56808927,-1.87870222,5.02541739,0.7037037,0.03703704,0.0027550771,1.774334709
"068036","HORB330","0","T",55,0.28781447,0.50066867,2.20844347,4.21067323,0.72222222,0.03703704,0.0010908352,1.643958213
"068037","068026","A","B",64,0.42917948,0.58285152,3.77151684,5.64791761,0.71428571,0.04761905,0.0006697294,1.861928991
