"Series_A","Series_B","Radius_A","Radius_B","overlap","r","r_wuchs","t","t_wuchs","SGC","SSGC","p","sum_sims"
"1TN0073","1TN0077","A","A",85,0.83897012,0.81907485,14.13011054,13.00732165,0.8452381,0,2e-10,2.965045115
"1TN0073","1TN0094","A","A",75,0.26916122,0.52606524,2.40413668,5.28512425,0.72972973,0,7.73649e-05,1.784307395
"1TN0074","1TN0096","A","A",87,0.33039736,0.59450617,3.24628415,6.81648694,0.72093023,0.03488372,4.17374e-05,1.997085094
"1TN0075","1TN0069","A","A",98,0.89893862,0.80395269,20.21007099,13.24564453,0.80412371,0.03092784,2.1e-09,2.932640853
"1TN0075","DEU0017","A","Q",85,0.4018217,0.50315535,4.02171518,5.30430999,0.71428571,0.02380952,8.5683e-05,1.747872059
"1TN0076","1TN0090","A","A",97,0.48265893,0.51919392,5.39966541,5.92106482,0.75,0.01041667,9.634e-07,1.861300402
"1TN0076","1TN0092","A","A",104,0.72845075,0.57588365,10.79110693,7.11426851,0.70873786,0.01941748,2.26611e-05,1.996048361
"1TN0077","1TN0070","A","A",75,0.58651125,0.79410484,6.22929323,11.16329226,0.81081081,0.01351351,8.92e-08,2.721244876
"1TN0077","1TN0071","A","A",80,0.77547002,0.79602737,10.91653263,11.61536558,0.82278481,0,9.6e-09,2.780348738
"1TN0077","1TN0073","A","A",85,0.83897012,0.81907485,14.13011054,13.00732165,0.8452381,0,2e-10,2.965045115
"1TN0078","1TN0081","A","A",122,0.92061694,0.7410114,25.93506515,12.08855459,0.73553719,0.01652893,2.197e-07,2.685404049
"1TN0078","VDM2W24","A","2",63,-0.35468701,0.57496791,-2.98700834,5.48860281,0.77419355,0.03225806,1.57446e-05,1.898021741
"1TN0079","1TN0080","A","A",135,0.83015694,0.57817336,17.23631918,8.17221045,0.76119403,0.01492537,1.5e-09,2.156588435
"1TN0079","1TN0081","A","A",136,0.90790106,0.75220495,25.16518747,13.21447226,0.71111111,0.04444444,9.306e-07,2.784763286
"1TN0080","1TN0079","A","A",135,0.83015694,0.57817336,17.23631918,8.17221045,0.76119403,0.01492537,1.5e-09,2.156588435
"1TN0080","1TN0081","A","A",122,0.88266895,0.62912729,20.65841843,8.86623413,0.7768595,0.01652893,1.1e-09,2.292610203
"1TN0080","ZWS2021","A","Q",80,0.72987089,0.58531588,9.49001839,6.37559906,0.72151899,0.01265823,8.22295e-05,1.944394776
"1TN0080","ZWS2030","A","1",51,0.278192,0.61574386,2.04795662,5.47017806,0.8,0.02,2.20905e-05,1.962761666
"1TN0081","1TN0078","A","A",122,0.92061694,0.7410114,25.93506515,12.08855459,0.73553719,0.01652893,2.197e-07,2.685404049
"1TN0081","1TN0079","A","A",136,0.90790106,0.75220495,25.16518747,13.21447226,0.71111111,0.04444444,9.306e-07,2.784763286
"1TN0081","1TN0080","A","A",122,0.88266895,0.62912729,20.65841843,8.86623413,0.7768595,0.01652893,1.1e-09,2.292610203
"1TN0081","388003","A","L",86,0.54432434,0.51231937,5.98232562,5.46752669,0.72941176,0.02352941,2.33542e-05,1.788483799
"1TN0081","MRW0001","A","2",64,0.63452303,0.58591426,6.51616591,5.69304907,0.74603175,0.01587302,9.39791e-05,1.901250917
"1TN0084","1TN0085","A","A",114,0.25931923,0.56580118,2.85423999,7.26206667,0.71681416,0.02654867,4.0358e-06,2.008822007
"1TN0084","1TN0086","A","A",148,0.33755527,0.51485735,4.34783316,7.2567597,0.70068027,0.02721088,1.1374e-06,1.94121359
"1TN0085","1TN0084","A","A",114,0.25931923,0.56580118,2.85423999,7.26206667,0.71681416,0.02654867,4.0358e-06,2.008822007
"1TN0085","1TN0086","A","A",87,0.45581339,0.75171605,4.74908037,10.50889646,0.75581395,0.02325581,2.0888e-06,2.558419646
"1TN0085","STF0004","A","1",125,0.67745889,0.72110239,10.25593611,11.54313414,0.72580645,0.02419355,4.932e-07,2.601222254
"1TN0085","STF0010","A","0",92,0.42305857,0.69623239,4.45393567,9.20157279,0.73626374,0.01098901,6.5557e-06,2.352653409
"1TN0086","1TN0084","A","A",148,0.33755527,0.51485735,4.34783316,7.2567597,0.70068027,0.02721088,1.1374e-06,1.94121359
"1TN0086","1TN0085","A","A",87,0.45581339,0.75171605,4.74908037,10.50889646,0.75581395,0.02325581,2.0888e-06,2.558419646
"1TN0087","1TN0089","A","A",80,0.30889065,0.54066348,2.88664407,5.67616428,0.72151899,0.03797468,8.22295e-05,1.829798898
"1TN0088","1TN0090","A","A",70,0.67931559,0.72785717,7.68937495,8.75282508,0.75362319,0.01449275,2.51438e-05,2.356762868
"1TN0088","1TN0091","A","A",59,0.28383342,0.80540828,2.25432313,10.25896697,0.81034483,0.01724138,2.2783e-06,2.641649807
"1TN0088","1TN0092","A","A",78,0.77327375,0.77876276,10.70138106,10.82240658,0.79220779,0.02597403,2.925e-07,2.653211208
"1TN0088","HOK0005","A","1",78,0.66235058,0.53158464,7.75780695,5.47133302,0.75324675,0.01298701,8.8112e-06,1.831964692
"1TN0089","1TN0087","A","A",80,0.30889065,0.54066348,2.88664407,5.67616428,0.72151899,0.03797468,8.22295e-05,1.829798898
"1TN0089","1TN0090","A","A",86,0.63110437,0.733183,7.50098021,9.88150439,0.74117647,0.02352941,8.7048e-06,2.462509909
"1TN0089","1TN0091","A","A",87,0.73962683,0.86024545,10.19144386,15.55477556,0.8255814,0.02325581,1.6e-09,3.241304406
"1TN0090","1TN0076","A","A",97,0.48265893,0.51919392,5.39966541,5.92106482,0.75,0.01041667,9.634e-07,1.861300402
"1TN0090","1TN0088","A","A",70,0.67931559,0.72785717,7.68937495,8.75282508,0.75362319,0.01449275,2.51438e-05,2.356762868
"1TN0090","1TN0089","A","A",86,0.63110437,0.733183,7.50098021,9.88150439,0.74117647,0.02352941,8.7048e-06,2.462509909
"1TN0090","1TN0092","A","A",96,0.7396276,0.77706768,10.71147544,11.96972772,0.76842105,0.01052632,1.672e-07,2.742461502
"1TN0090","1TN0099","A","A",80,0.67212695,0.51702599,8.06821339,5.33459287,0.73417722,0.02531646,3.14334e-05,1.784662497
"1TN0090","1TN0108","A","A",68,0.45863247,0.68173815,4.22457628,7.5703871,0.74626866,0,5.54004e-05,2.18504552
"1TN0090","ZWS6001","A","0",83,0.51789921,0.54822189,5.4822873,5.89956085,0.7195122,0,7.02212e-05,1.857690175
"1TN0091","1TN0088","A","A",59,0.28383342,0.80540828,2.25432313,10.25896697,0.81034483,0.01724138,2.2783e-06,2.641649807
"1TN0091","1TN0089","A","A",87,0.73962683,0.86024545,10.19144386,15.55477556,0.8255814,0.02325581,1.6e-09,3.241304406
"1TN0091","MEK07W1","A","H",88,0.53938992,0.56071916,5.974773,6.28002125,0.71264368,0.02298851,7.28391e-05,1.901364965
"1TN0092","185026","A","F",80,0.74945305,0.51896848,10.06148945,5.36200405,0.74683544,0.01265823,1.1448e-05,1.802004325
"1TN0092","1TN0076","A","A",104,0.72845075,0.57588365,10.79110693,7.11426851,0.70873786,0.01941748,2.26611e-05,1.996048361
"1TN0092","1TN0088","A","A",78,0.77327375,0.77876276,10.70138106,10.82240658,0.79220779,0.02597403,2.925e-07,2.653211208
"1TN0092","1TN0090","A","A",96,0.7396276,0.77706768,10.71147544,11.96972772,0.76842105,0.01052632,1.672e-07,2.742461502
"1TN0092","1TN0122","A","A",127,0.62215811,0.5477411,8.92040136,7.31960453,0.70634921,0.01587302,3.6123e-06,1.986050763
"1TN0092","1TN0127","A","A",127,0.3467236,0.5392559,4.14935846,7.15920187,0.70634921,0.01587302,3.6123e-06,1.961525297
"1TN0092","VEND113","A","T",57,0.63040868,0.57355802,6.07724965,5.19262958,0.76785714,0,6.09974e-05,1.860678118
"1TN0092","ZWS6007","A","3",66,0.39185658,0.60335842,3.4338678,6.05272486,0.75384615,0.03076923,4.25559e-05,1.962477056
"1TN0093","SARR213","A","T",70,0.54931522,0.52586744,5.46059339,5.09826542,0.76811594,0,8.4177e-06,1.803809922
"1TN0093","VDMWL10","A","1",65,0.60894709,0.56567934,6.14159118,5.44482514,0.765625,0,2.13771e-05,1.875786854
"1TN0094","1TN0073","A","A",75,0.26916122,0.52606524,2.40413668,5.28512425,0.72972973,0,7.73649e-05,1.784307395
"1TN0094","1TN0095","A","M",109,0.67352522,0.61029015,9.46945071,7.9690306,0.75925926,0.02777778,7.1e-08,2.16645247
"1TN0095","1TN0094","M","A",109,0.67352522,0.61029015,9.46945071,7.9690306,0.75925926,0.02777778,7.1e-08,2.16645247
"1TN0096","195021","A","A",92,0.27521571,0.57406145,2.73084915,6.65112829,0.75824176,0.01098901,8.353e-07,1.997416039
"1TN0096","1TN0074","A","A",87,0.33039736,0.59450617,3.24628415,6.81648694,0.72093023,0.03488372,4.17374e-05,1.997085094
"1TN0096","VLD0001","A","0",59,0.53578303,0.70359128,4.83256281,7.47531821,0.79310345,0.06896552,8.0286e-06,2.244226551
"1TN0096","ZWS4005","A","1",70,0.46896934,0.7151116,4.41065245,8.43615788,0.75362319,0.02898551,2.51438e-05,2.312350578
"1TN0096","ZWS4006","A","0",92,0.44752697,0.55115981,4.77387487,6.26649435,0.71428571,0.03296703,4.34526e-05,1.892094955
"1TN0097","VDMLR05","A","1",74,0.58643141,0.60446929,6.18577651,6.43849976,0.73972603,0.01369863,4.19552e-05,1.988045296
"1TN0099","195048","A","0",56,0.65638819,0.54830548,6.452485,4.81802147,0.76363636,0.01818182,9.2159e-05,1.793743987
"1TN0099","1TN0090","A","A",80,0.67212695,0.51702599,8.06821339,5.33459287,0.73417722,0.02531646,3.14334e-05,1.784662497
"1TN0099","1TN0101","A","A",97,0.57626922,0.77880488,6.90877156,12.10148164,0.77083333,0.04166667,1.113e-07,2.759786374
"1TN0099","1TN0125","A","A",105,0.68660517,0.69763291,9.63099386,9.88226322,0.71153846,0.01923077,1.59925e-05,2.397397692
"1TN0099","VFH0055","A","0",105,-0.16370693,0.51286686,-1.69232078,6.06316034,0.70192308,0.02884615,3.81448e-05,1.821105974
"1TN0099","ZWS4013","A","3",79,0.54347114,0.52703594,5.71795083,5.44185412,0.74358974,0.03846154,1.68765e-05,1.814811092
"1TN0100","195001","M","G",61,0.41125012,0.57478689,3.49473505,5.39533776,0.8,0.01666667,3.3585e-06,1.914320666
"1TN0100","195014","M","B",73,0.48889044,0.51805983,4.7554259,5.10349957,0.75,0.01388889,2.20905e-05,1.778409787
"1TN0100","195021","M","A",72,0.25679092,0.65417982,2.23883356,7.2365179,0.74647887,0.01408451,3.27091e-05,2.12431048
"1TN0100","SILL146","M","T",77,-0.12822877,0.51169758,-1.12717778,5.15783086,0.73684211,0.01315789,3.6358e-05,1.764322776
"1TN0101","1TN0071","A","A",58,0.60503181,0.6868642,5.73710448,7.07226419,0.8245614,0.01754386,9.546e-07,2.218652019
"1TN0101","1TN0099","A","A",97,0.57626922,0.77880488,6.90877156,12.10148164,0.77083333,0.04166667,1.113e-07,2.759786374
"1TN0101","1TN0107","A","A",105,0.39215077,0.60169954,4.34739071,7.64543781,0.72115385,0.01923077,6.4623e-06,2.087397171
"1TN0101","1TN0122","A","A",99,0.43768183,0.61322402,4.81891328,7.64588818,0.7755102,0.03061224,4.9e-08,2.153323038
"1TN0101","1TN0127","A","A",105,0.53754781,0.63446602,6.50108782,8.33057833,0.71153846,0.02884615,1.59925e-05,2.179062313
"1TN0101","OSP0003","A","1",77,0.11199363,0.50933806,0.98251889,5.12568967,0.72368421,0.01315789,9.61659e-05,1.745591237
"1TN0101","VEN0007","A","1",105,0.40488311,0.60787632,4.51570014,7.76955209,0.71153846,0.04807692,1.59925e-05,2.096369989
"1TN0101","VEN0008","A","1",105,0.12628059,0.55677249,1.2982071,6.8025298,0.74038462,0.03846154,9.443e-07,1.97741009
"1TN0102","195049","A","0",68,0.319153,0.52629073,2.75653799,5.02832236,0.74626866,0.01492537,5.54004e-05,1.775391626
"1TN0105","1TN0106","A","A",57,0.65368183,0.6049715,6.46393242,5.63466862,0.78571429,0,1.90128e-05,1.954152652
"1TN0106","1TN0105","A","A",57,0.65368183,0.6049715,6.46393242,5.63466862,0.78571429,0,1.90128e-05,1.954152652
"1TN0107","1TN0101","A","A",105,0.39215077,0.60169954,4.34739071,7.64543781,0.72115385,0.01923077,6.4623e-06,2.087397171
"1TN0107","1TN0127","A","A",179,0.35641311,0.58248002,5.08937076,9.53366569,0.71910112,0.00561798,5e-09,2.254947709
"1TN0108","1TN0090","A","A",68,0.45863247,0.68173815,4.22457628,7.5703871,0.74626866,0,5.54004e-05,2.18504552
"1TN0108","HORB320","A","T",80,0.60524085,0.51647758,6.75780381,5.32687451,0.72151899,0,8.22295e-05,1.770684021
"1TN0108","VEND113","A","T",51,0.60172303,0.63101709,5.32715497,5.69385993,0.82,0,6.0258e-06,2.020403083
"1TN0110","1TN0111","A","M",140,0.52167489,0.65083835,7.20916244,10.07040953,0.71942446,0.07913669,2.292e-07,2.377303763
"1TN0110","1TN0112","A","M",102,0.83175217,0.61854811,15.05728026,7.8721035,0.72277228,0.04950495,7.5463e-06,2.12853074
"1TN0110","1TN0114","A","M",140,0.71062224,0.67077811,11.90793783,10.62465126,0.74820144,0.09352518,4.8e-09,2.481444676
"1TN0110","1TN0114","A","Q",140,0.71062224,0.67077811,11.90793783,10.62465126,0.74820144,0.09352518,4.8e-09,2.481444676
"1TN0110","1TN0115","A","M",118,0.84829824,0.6834567,17.32846782,10.0837592,0.77777778,0.05128205,1.9e-09,2.4696104
"1TN0111","1TN0110","M","A",140,0.52167489,0.65083835,7.20916244,10.07040953,0.71942446,0.07913669,2.292e-07,2.377303763
"1TN0111","1TN0112","M","M",107,0.8489931,0.7118091,16.54211583,10.3846147,0.74528302,0.04716981,4.402e-07,2.49555359
"1TN0111","1TN0113","M","A",129,0.83751492,0.57480104,17.34104877,7.91608515,0.703125,0.0625,4.3028e-06,2.069534555
"1TN0111","1TN0114","M","M",163,0.66824693,0.66145568,11.43291128,11.19081061,0.74691358,0.06790123,3e-10,2.527450321
"1TN0111","1TN0114","M","Q",163,0.66824693,0.66145568,11.43291128,11.19081061,0.74691358,0.06790123,3e-10,2.527450321
"1TN0111","1TN0115","M","M",123,0.7678303,0.70176993,13.23799171,10.835808,0.7704918,0.04918033,2.3e-09,2.55584253
"1TN0111","VOW0013","M","1",63,0.06840439,0.54127116,0.53988125,5.02761778,0.75806452,0.03225806,4.8238e-05,1.802097458
"1TN0112","1TN0110","M","A",102,0.83175217,0.61854811,15.05728026,7.8721035,0.72277228,0.04950495,7.5463e-06,2.12853074
"1TN0112","1TN0111","M","M",107,0.8489931,0.7118091,16.54211583,10.3846147,0.74528302,0.04716981,4.402e-07,2.49555359
"1TN0112","1TN0113","M","A",110,0.79952591,0.50895857,13.89752963,6.14464199,0.72477064,0.03669725,2.6877e-06,1.848193409
"1TN0112","1TN0115","M","M",110,0.84675231,0.62452473,16.6176015,8.31012743,0.71559633,0.03669725,6.7386e-06,2.171133803
"1TN0113","1TN0111","A","M",129,0.83751492,0.57480104,17.34104877,7.91608515,0.703125,0.0625,4.3028e-06,2.069534555
"1TN0113","1TN0112","A","M",110,0.79952591,0.50895857,13.89752963,6.14464199,0.72477064,0.03669725,2.6877e-06,1.848193409
"1TN0113","1TN0114","A","Q",131,0.8092401,0.55458946,15.7057048,7.56969462,0.73846154,0.06923077,5.4e-08,2.050020462
"1TN0113","1TN0114","A","M",131,0.8092401,0.55458946,15.7057048,7.56969462,0.73846154,0.06923077,5.4e-08,2.050020462
"1TN0113","1TN0115","A","M",126,0.70492219,0.57706424,11.11157527,7.86815864,0.768,0.04,2.1e-09,2.131880104
"1TN0114","1TN0110","M","A",140,0.71062224,0.67077811,11.90793783,10.62465126,0.74820144,0.09352518,4.8e-09,2.481444676
"1TN0114","1TN0110","Q","A",140,0.71062224,0.67077811,11.90793783,10.62465126,0.74820144,0.09352518,4.8e-09,2.481444676
"1TN0114","1TN0111","Q","M",163,0.66824693,0.66145568,11.43291128,11.19081061,0.74691358,0.06790123,3e-10,2.527450321
"1TN0114","1TN0111","M","M",163,0.66824693,0.66145568,11.43291128,11.19081061,0.74691358,0.06790123,3e-10,2.527450321
"1TN0114","1TN0113","M","A",131,0.8092401,0.55458946,15.7057048,7.56969462,0.73846154,0.06923077,5.4e-08,2.050020462
"1TN0114","1TN0113","Q","A",131,0.8092401,0.55458946,15.7057048,7.56969462,0.73846154,0.06923077,5.4e-08,2.050020462
"1TN0114","1TN0115","Q","M",125,0.70463768,0.6654606,11.0581664,9.88744517,0.74193548,0.06451613,7.12e-08,2.396140597
"1TN0114","1TN0115","M","M",125,0.70463768,0.6654606,11.0581664,9.88744517,0.74193548,0.06451613,7.12e-08,2.396140597
"1TN0114","BHC0066","Q","1",74,-0.02998504,0.50987065,-0.25630755,5.0292247,0.73972603,0.04109589,4.19552e-05,1.75251915
"1TN0114","BHC0066","M","1",74,-0.02998504,0.50987065,-0.25630755,5.0292247,0.73972603,0.04109589,4.19552e-05,1.75251915
"1TN0115","1TN0110","M","A",118,0.84829824,0.6834567,17.32846782,10.0837592,0.77777778,0.05128205,1.9e-09,2.4696104
"1TN0115","1TN0111","M","M",123,0.7678303,0.70176993,13.23799171,10.835808,0.7704918,0.04918033,2.3e-09,2.55584253
"1TN0115","1TN0112","M","M",110,0.84675231,0.62452473,16.6176015,8.31012743,0.71559633,0.03669725,6.7386e-06,2.171133803
"1TN0115","1TN0113","M","A",126,0.70492219,0.57706424,11.11157527,7.86815864,0.768,0.04,2.1e-09,2.131880104
"1TN0115","1TN0114","M","M",125,0.70463768,0.6654606,11.0581664,9.88744517,0.74193548,0.06451613,7.12e-08,2.396140597
"1TN0115","1TN0114","M","Q",125,0.70463768,0.6654606,11.0581664,9.88744517,0.74193548,0.06451613,7.12e-08,2.396140597
"1TN0116","1TN0117","M","M",113,0.82964588,0.67580894,15.7268568,9.65990046,0.71428571,0.01785714,5.7447e-06,2.356084696
"1TN0116","1TN0118","M","A",125,0.8333076,0.72780682,16.78574464,11.77016271,0.71774194,0.02419355,1.2387e-06,2.622565031
"1TN0116","1TN0119","M","A",125,0.93018568,0.71109889,28.21685999,11.21683681,0.71774194,0.03225806,1.2387e-06,2.550524511
"1TN0117","1TN0116","M","M",113,0.82964588,0.67580894,15.7268568,9.65990046,0.71428571,0.01785714,5.7447e-06,2.356084696
"1TN0117","1TN0119","M","A",113,0.85899899,0.71709695,17.75623848,10.83984674,0.71428571,0.05357143,5.7447e-06,2.515367334
"1TN0118","1TN0116","A","M",125,0.8333076,0.72780682,16.78574464,11.77016271,0.71774194,0.02419355,1.2387e-06,2.622565031
"1TN0118","VDMB001","A","1",66,0.16513435,0.57095181,1.34988822,5.56358815,0.75384615,0.03076923,4.25559e-05,1.881156775
"1TN0118","VEN0008","A","1",64,0.6329197,0.56635037,6.48867364,5.41086985,0.76190476,0.04761905,3.21596e-05,1.869342115
"1TN0119","1TN0116","A","M",125,0.93018568,0.71109889,28.21685999,11.21683681,0.71774194,0.03225806,1.2387e-06,2.550524511
"1TN0119","1TN0117","A","M",113,0.85899899,0.71709695,17.75623848,10.83984674,0.71428571,0.05357143,5.7447e-06,2.515367334
"1TN0119","1TN0123","A","A",112,0.41786019,0.58448284,4.84576257,7.55491973,0.77477477,0.06306306,7e-09,2.114749583
"1TN0119","VEN0007","A","1",97,0.56368033,0.52596045,6.68639624,6.02748261,0.71875,0.05208333,1.81423e-05,1.847458711
"1TN0120","HOK0010","A","2",54,0.24257301,0.55139455,1.82032558,4.76618331,0.81132075,0,5.818e-06,1.839333631
"1TN0121","195022","A","A",77,0.36173721,0.50993021,3.38262272,5.13374124,0.73684211,0.03947368,3.6358e-05,1.760146444
"1TN0121","1TN0122","A","A",132,0.6951652,0.72177927,11.06841362,11.8902943,0.70992366,0.00763359,1.5446e-06,2.62073236
"1TN0121","1TN0125","A","A",155,0.87233961,0.86601752,22.14244448,21.42350488,0.83766234,0,0,3.846030348
"1TN0121","1TN0127","A","A",155,0.72394281,0.72827705,13.02277876,13.14536023,0.74675325,0.00649351,9e-10,2.789566323
"1TN0121","NWH0032","A","1",71,0.43629147,0.50290106,4.0567397,4.83304102,0.77142857,0.02857143,5.5758e-06,1.757633732
"1TN0122","1TN0092","A","A",127,0.62215811,0.5477411,8.92040136,7.31960453,0.70634921,0.01587302,3.6123e-06,1.986050763
"1TN0122","1TN0101","A","A",99,0.43768183,0.61322402,4.81891328,7.64588818,0.7755102,0.03061224,4.9e-08,2.153323038
"1TN0122","1TN0121","A","A",132,0.6951652,0.72177927,11.06841362,11.8902943,0.70992366,0.00763359,1.5446e-06,2.62073236
"1TN0122","1TN0125","A","A",150,0.74529409,0.63374291,13.64479425,9.96687683,0.75838926,0.00671141,3e-10,2.388819853
"1TN0122","1TN0127","A","A",155,0.69301628,0.80563073,11.92931649,16.82106399,0.83766234,0.01298701,0,3.325399469
"1TN0122","OSD0017","A","Q",78,0.33898808,0.55245504,3.16181741,5.77797803,0.74025974,0,2.48078e-05,1.870512583
"1TN0123","1TN0119","A","A",112,0.41786019,0.58448284,4.84576257,7.55491973,0.77477477,0.06306306,7e-09,2.114749583
"1TN0123","OSG0002","A","0",63,0.56560571,0.50681051,5.40040561,4.59170847,0.77419355,0,1.57446e-05,1.740174907
"1TN0125","1TN0099","A","A",105,0.68660517,0.69763291,9.63099386,9.88226322,0.71153846,0.01923077,1.59925e-05,2.397397692
"1TN0125","1TN0121","A","A",155,0.87233961,0.86601752,22.14244448,21.42350488,0.83766234,0,0,3.846030348
"1TN0125","1TN0122","A","A",150,0.74529409,0.63374291,13.64479425,9.96687683,0.75838926,0.00671141,3e-10,2.388819853
"1TN0125","1TN0127","A","A",186,0.70007428,0.68980018,13.33488201,12.92390531,0.78918919,0.00540541,0,2.771379901
"1TN0125","DEU0017","A","Q",65,0.48008566,0.57289571,4.37823831,5.54790373,0.796875,0,2.0342e-06,1.924561083
"1TN0125","VDMWL01","A","2",79,0.34457493,0.59179541,3.24173078,6.44220272,0.75641026,0.01282051,5.9233e-06,1.992425942
"1TN0126","VDM2W33","A","Q",71,0.60466623,0.73027687,6.35170646,8.87963665,0.74285714,0.04285714,4.82849e-05,2.361097675
"1TN0126","VDM2W33","A","0",71,0.60466623,0.73027687,6.35170646,8.87963665,0.74285714,0.04285714,4.82849e-05,2.361097675
"1TN0126","VEN0008","A","1",85,0.45876585,0.58117816,4.73200649,6.50643757,0.71428571,0.03571429,8.5683e-05,1.946107627
"1TN0126","ZWS6006","A","0",100,0.31716639,0.51094872,3.32756844,5.88421172,0.70707071,0.01010101,3.77797e-05,1.806440602
"1TN0127","195014","A","A",87,0.3585622,0.50633188,3.56202274,5.41335932,0.74418605,0,5.927e-06,1.791853862
"1TN0127","1TN0092","A","A",127,0.3467236,0.5392559,4.14935846,7.15920187,0.70634921,0.01587302,3.6123e-06,1.961525297
"1TN0127","1TN0101","A","A",105,0.53754781,0.63446602,6.50108782,8.33057833,0.71153846,0.02884615,1.59925e-05,2.179062313
"1TN0127","1TN0107","A","A",179,0.35641311,0.58248002,5.08937076,9.53366569,0.71910112,0.00561798,5e-09,2.254947709
"1TN0127","1TN0121","A","A",155,0.72394281,0.72827705,13.02277876,13.14536023,0.74675325,0.00649351,9e-10,2.789566323
"1TN0127","1TN0122","A","A",155,0.69301628,0.80563073,11.92931649,16.82106399,0.83766234,0.01298701,0,3.325399469
"1TN0127","1TN0125","A","A",186,0.70007428,0.68980018,13.33488201,12.92390531,0.78918919,0.00540541,0,2.771379901
"1TN0127","NWH0032","A","1",74,0.46920935,0.54895728,4.53967339,5.57283575,0.76712329,0.02739726,5.0044e-06,1.873364145
"1TN0127","OSD0017","A","Q",78,0.36880416,0.5775403,3.48167679,6.16745823,0.77922078,0,9.569e-07,1.973506903
"1VL0029","OSP0007","M","1",56,0.17570086,0.51960675,1.32362327,4.4689717,0.76363636,0.05454545,9.2159e-05,1.73014028
"202011","202021","0","0",91,0.53830402,0.53099196,6.0596808,5.91161783,0.74444444,0.01111111,3.5178e-06,1.866598183
"202011","202042","0","A",54,-0.22276046,0.5552918,-1.6635195,4.81481296,0.83018868,0,1.5274e-06,1.866961776
"202011","202116","0","B",59,0.24579104,0.57525539,1.93113035,5.30956199,0.77586207,0,2.64794e-05,1.882073659
"202015","SARR215","B","T",54,0.77058123,0.51059968,8.80205255,4.28228322,0.77358491,0.03773585,6.79202e-05,1.712412912
"202018","202040","C","0",62,0.69855428,0.7631677,7.62466561,9.14804576,0.81967213,0,5.931e-07,2.497644406
"202018","202041","B","A",62,0.2860975,0.57435907,2.33196793,5.43482447,0.75409836,0,7.21315e-05,1.871939877
"202018","202042","B","B",64,0.19870005,0.65980485,1.60922007,6.91383127,0.76190476,0.03174603,3.21596e-05,2.113092737
"202018","202067","B","C",81,0.35241655,0.55847151,3.36820234,5.98391986,0.7375,0.0125,2.15179e-05,1.894363496
"202018","202070","0","A",74,0.61115587,0.58719013,6.59715773,6.15538864,0.75342466,0.02739726,1.48756e-05,1.956153654
"202018","202078","0","0",53,0.78493563,0.60093158,9.13566565,5.36908217,0.78846154,0.01923077,3.17897e-05,1.926301337
"202018","202080","C","0",84,0.49882882,0.63591731,5.24350298,7.46151262,0.72289157,0,4.88049e-05,2.104960142
"202018","202110","B","A",60,0.40942832,0.67440288,3.4470381,6.95605733,0.79661017,0.05084746,5.1985e-06,2.166618783
"202018","202116","0","A",82,0.56467921,0.73479908,6.15781939,9.68950289,0.75308642,0.0617284,5.2247e-06,2.456835789
"202018","CUY0108","0","1",59,0.6333106,0.67111695,6.23228331,6.83457427,0.75862069,0.03448276,8.17561e-05,2.113195067
"202019","202029","0","0",108,0.48653314,0.56078102,5.76050832,6.97324149,0.76635514,0.02803738,3.58e-08,2.024460309
"202019","202046","A","0",107,0.58843352,0.51188459,7.49282901,6.10584989,0.70754717,0.03773585,1.92292e-05,1.830016749
"202019","202108","A","A",67,0.51362494,0.55947098,4.86321299,5.44199745,0.78787879,0.03030303,2.9043e-06,1.891549515
"202020","202028","A","0",70,0.22974097,0.5328064,1.9608202,5.19196545,0.76811594,0.01449275,8.4177e-06,1.820118885
"202021","202011","0","0",91,0.53830402,0.53099196,6.0596808,5.91161783,0.74444444,0.01111111,3.5178e-06,1.866598183
"202021","202036","0","0",93,0.6082011,0.52000818,7.34918752,5.80752376,0.70652174,0.02173913,7.4395e-05,1.807282296
"202021","202042","A","B",85,0.03658726,0.64963152,0.3355524,7.7848482,0.73809524,0.03571429,1.27497e-05,2.16621158
"202021","202108","0","A",67,0.23895686,0.58001774,1.99921149,5.74052345,0.74242424,0.03030303,8.18466e-05,1.896494325
"202021","202116","A","A",99,0.41184407,0.50669518,4.47410577,5.78844965,0.71428571,0.04081633,2.20905e-05,1.799825855
"202023","202034","0","A",82,0.21446701,0.66019996,1.97618653,7.86191912,0.72839506,0.01234568,3.9376e-05,2.174786932
"202023","202040","0","C",60,0.34117317,0.6544546,2.7878719,6.59194438,0.77966102,0.03389831,1.73724e-05,2.093310058
"202023","202042","A","0",76,0.30401491,0.62863845,2.76365777,6.95354045,0.76,0.04,6.6896e-06,2.083992495
"202023","202067","B","0",83,0.40625939,0.53489627,4.02605072,5.69767479,0.74390244,0.01219512,9.9959e-06,1.848566189
"202023","202070","B","0",83,0.77226885,0.69179105,11.00777185,8.62226692,0.79268293,0.03658537,1.154e-07,2.346700672
"202023","202080","A","0",76,0.46743052,0.61167079,4.57910693,6.65112953,0.76,0.02666667,6.6896e-06,2.036783743
"202023","202081","0","0",92,0.30756027,0.59803888,3.08339446,7.07888697,0.71428571,0.01098901,4.34526e-05,2.020213287
"202023","202116","A","A",87,0.35377805,0.54360524,3.50764408,5.97110413,0.73255814,0.05813953,1.60828e-05,1.873273793
