"Series_A","Series_B","Radius_A","Radius_B","overlap","r","r_wuchs","t","t_wuchs","SGC","SSGC","p","sum_sims"
"068156","VDMLR16","C","1",74,0.58995992,0.51231223,6.24277518,5.06185039,0.75342466,0.01369863,1.48756e-05,1.771921929
"068156","VDMWL53","C","Q",68,0.51406189,0.55493921,4.90558171,5.41939753,0.73134328,0.02985075,0.0001523221,1.828222243
"068156","VDMWL53","C","0",68,0.51406189,0.55493921,4.90558171,5.41939753,0.73134328,0.02985075,0.0001523221,1.828222243
"068158","OSG0002","F","0",51,0.18028146,0.51200192,1.29601758,4.17238525,0.74,0.02,0.0006885139,1.669240445
"068158","VDM2W24","F","0",61,0.78448089,0.52435858,9.79848979,4.73010717,0.7,0.03333333,0.0019457737,1.697369297
"068158","VDM2W24","Q","0",61,0.78448089,0.52435858,9.79848979,4.73010717,0.7,0.03333333,0.0019457737,1.697369297
"068159","VDM2W24","A","2",52,0.32603431,0.51434201,2.46293026,4.24091678,0.7254902,0.05882353,0.0012790283,1.663923888
"068160","068024","A","A",61,-0.17589172,0.52063507,-1.38402905,4.68396661,0.71666667,0.03333333,0.000789113,1.705698401
"068160","068154","0","B",64,0.68264334,0.53180529,7.41471207,4.94462622,0.71428571,0.01587302,0.0006697294,1.740553622
"068160","068156","0","C",69,0.79450892,0.69758028,10.78906812,7.96913871,0.79411765,0.01470588,1.2302e-06,2.288611801
"068160","F1B0103","B","A",56,0.54669019,0.52194435,4.84198462,4.49658151,0.70909091,0,0.0019266038,1.680693411
"068160","HBW0003","B","1",51,0.18704905,0.51886216,1.34639971,4.24870031,0.82,0,6.0258e-06,1.763732191
"068160","MEH0011","A","1",56,0.17678362,0.50758948,1.33204244,4.32916637,0.70909091,0.01818182,0.0019266038,1.649597027
"068160","NEW0005","A","1",65,-0.40220317,0.51096872,-3.51441624,4.71811508,0.734375,0.015625,0.0001768346,1.717155228
"068160","OKF0011","A","0",53,-0.0506418,0.50976292,-0.3656524,4.23151485,0.71153846,0.03846154,0.0022819373,1.644452865
"068160","SARR614","A","T",65,0.14636027,0.53565798,1.1836282,5.03490883,0.703125,0.03125,0.0011540501,1.742273863
"068160","SILL_QT5","0","R",61,0.73270007,0.5168504,8.33951401,4.63744399,0.71666667,0,0.000789113,1.697261469
"068160","VDM2W23","0","Q",52,0.52346205,0.7347888,4.38738473,7.65999172,0.84313725,0,9.536e-07,2.343925222
"068160","VDML205","0","1",52,0.60024592,0.52461341,5.35950267,4.35733611,0.7254902,0,0.0012790283,1.685837221
"068160","VDMLR04","A","0",65,0.48235594,0.59295013,4.40520128,5.84471779,0.703125,0.015625,0.0011540501,1.880546909
"068160","VDMLR04","A","Q",65,0.48235594,0.59295013,4.40520128,5.84471779,0.703125,0.015625,0.0011540501,1.880546909
"068160","VDMLR16","0","1",70,0.47723384,0.52873217,4.51104771,5.13677555,0.72463768,0,0.0001899946,1.767047405
"068160","VDMWL53","A","0",65,0.57612996,0.6393445,5.63894782,6.59969422,0.765625,0.015625,2.13771e-05,2.064938922
"068160","VDMWL53","A","Q",65,0.57612996,0.6393445,5.63894782,6.59969422,0.765625,0.015625,2.13771e-05,2.064938922
"185_QT1","185_QT6","R","R",159,0.74336947,0.54274069,13.96961336,8.09681962,0.67721519,0.02531646,8.3846e-06,2.029637842
"185_QT1","185002","R","Q",117,0.95129994,0.81333127,33.23683848,14.99139413,0.78448276,0.00862069,9e-10,3.096953443
"185_QT1","185003","R","E",93,0.89072085,0.73953915,18.79546913,10.48077848,0.79347826,0,1.8e-08,2.581095258
"185_QT1","185004","R","Q",69,0.85482242,0.61539805,13.58405464,6.39069359,0.70588235,0,0.0006850369,1.960349759
"185_QT1","185006","R","X",96,0.96169217,0.76896435,34.19311583,11.66194773,0.82105263,0.01052632,4e-10,2.756211753
"185_QT1","185009","R","X",76,0.94894888,0.84804207,26.05377045,13.76624982,0.86666667,0,2e-10,3.091333722
"185_QT1","185014","R","E",159,0.74918494,0.52725228,14.21748955,7.7749602,0.6835443,0,3.9455e-06,1.9882926
"185_QT1","185372","R","Q",116,0.65515394,0.53093522,9.29951821,6.6895844,0.71304348,0.02608696,4.8942e-06,1.91293714
"185_QT1","185384","R","A",55,0.73042763,0.53281729,7.85886194,4.58382117,0.75925926,0,0.0001387885,1.750458667
"185_QT2","185039","R","E",78,0.53612398,0.57692049,5.57309574,6.15753461,0.75324675,0.01298701,8.8112e-06,1.945920701
"185_QT2","185060","R","0",66,0.7908873,0.70063865,10.41950174,7.85561494,0.73846154,0.03076923,0.0001205147,2.224661684
"185_QT2","185067","R","B",53,0.19294868,0.52586834,1.4180189,4.41523783,0.75,0.01923077,0.000311491,1.717392123
"185_QT2","185074","R","0",95,0.75513349,0.61661187,11.16780653,7.55320279,0.72340426,0.0212766,1.47782e-05,2.095336409
"185_QT2","185092","R","0",73,0.68680111,0.62174354,8.01779945,6.68892292,0.73611111,0.02777778,6.15109e-05,2.026746942
"185_QT2","185111","R","B",82,0.65857305,0.61030187,7.87644528,6.89083554,0.71604938,0.02469136,0.0001007042,2.015434804
"185_QT2","185143","R","Q",71,0.56435925,0.63503061,5.71968578,6.8285428,0.77142857,0.02857143,5.5758e-06,2.08931346
"185_QT2","185336","R","A",71,0.77084047,0.57050384,10.12406313,5.77010838,0.7,0.01428571,0.0008179733,1.847514678
"185_QT2","185362","R","A",58,0.6543055,0.54977469,6.53226675,4.92526411,0.78947368,0.01754386,1.23703e-05,1.831774781
"185_QT2","185379","R","A",82,0.79364644,0.65169338,11.74073232,7.68497973,0.71604938,0.02469136,0.0001007042,2.136240733
"185_QT2","185380","R","A",66,0.80443891,0.50666526,10.91785784,4.70145064,0.8,0.01538462,1.3158e-06,1.776810324
"185_QT2","185384","R","A",55,0.76967382,0.62147145,8.85901276,5.77504191,0.74074074,0.01851852,0.0004029383,1.939716381
"185_QT3","185108","R","A",78,0.60749029,0.62618615,6.71097038,7.0016022,0.7012987,0.03896104,0.0004112178,2.02764507
"185_QT3","185126","R","0",82,0.15087637,0.58548512,1.37361158,6.45966077,0.75308642,0.03703704,5.2247e-06,1.984537617
"185_QT3","185322","R","B",87,0.92561397,0.76736396,22.68030161,11.03340005,0.77906977,0.04651163,2.267e-07,2.649773735
"185_QT3","185325","R","B",85,0.9593624,0.77298018,31.16024796,11.10001535,0.78571429,0.03571429,1.63e-07,2.668696005
"185_QT3","185330","R","A",75,0.92880114,0.71748664,21.56047643,8.80053494,0.7972973,0.05405405,3.139e-07,2.394837434
"185_QT3","185332","R","A",80,0.91309831,0.75436759,19.90436457,10.14909214,0.75949367,0.03797468,3.9717e-06,2.528770474
"185_QT3","185334","R","A",70,0.90839604,0.68166786,18.04714089,7.68275382,0.7826087,0.01449275,2.6654e-06,2.232551942
"185_QT3","185336","R","A",79,0.92346833,0.75614171,21.25720728,10.13911435,0.82051282,0.02564103,1.5e-08,2.590565965
"185_QT3","185342","R","C",65,0.89133294,0.73668805,15.72885078,8.64684559,0.828125,0.046875,1.521e-07,2.429497609
"185_QT3","185343","R","A",87,0.92608882,0.63536528,22.76190771,7.58571536,0.73255814,0.03488372,1.60828e-05,2.126494956
"185_QT3","185350","R","A",80,0.92546651,0.7324599,21.71353495,9.5017831,0.7721519,0.02531646,1.3123e-06,2.45479011
"185_QT3","VEND143","R","T",80,0.51548253,0.50146634,5.34684143,5.1189872,0.72151899,0.02531646,8.22295e-05,1.73488405
"185_QT4","185331","R","B",79,0.93942541,0.76631793,24.20626777,10.46663827,0.71794872,0.02564103,0.0001182423,2.530930477
"185_QT5","185039","R","E",85,0.50810777,0.55666696,5.40684992,6.10480201,0.70238095,0.01190476,0.0002075016,1.869528111
"185_QT5","185060","R","0",66,0.73324443,0.60491369,8.69398312,6.07731258,0.70769231,0.03076923,0.00081122,1.920337258
"185_QT5","185067","R","0",53,0.2281562,0.65993375,1.6898277,6.27275445,0.76923077,0.01923077,0.0001032174,2.056439965
"185_QT5","185074","R","0",89,0.53541588,0.55206956,5.94685559,6.17579037,0.72727273,0.02272727,2.00787e-05,1.896921327
"185_QT5","185108","R","0",80,0.43711269,0.51038446,4.31967253,5.24171491,0.72151899,0.01265823,8.22295e-05,1.756074941
"185_QT5","185338","R","C",81,0.5620368,0.50366864,6.07778469,5.18198954,0.7,0.0125,0.0003466194,1.721867594
"185_QT5","185342","R","B",59,0.73884111,0.56747467,8.34992719,5.20328808,0.77586207,0.01724138,2.64794e-05,1.863665548
"185_QT5","185375","R","A",67,0.76518834,0.53238078,9.65572646,5.07048521,0.74242424,0.01515152,8.18466e-05,1.781853541
"185_QT5","185384","R","A",55,0.82430214,0.63458519,10.69920928,5.97765729,0.75925926,0.01851852,0.0001387885,1.991610179
"185_QT5","195005","R","A",69,0.46216934,0.50484874,4.29767895,4.78721913,0.70588235,0.02941176,0.0006850369,1.689453003
"185_QT6","185_QT1","R","R",159,0.74336947,0.54274069,13.96961336,8.09681962,0.67721519,0.02531646,8.3846e-06,2.029637842
"185_QT6","185009","R","X",76,0.52413269,0.54471888,5.32988147,5.58757985,0.73333333,0.04,5.31213e-05,1.836810195
"185_QT6","185370","R","A",186,0.89893005,0.68813224,27.90912735,12.86448317,0.75675676,0.02162162,0,2.731337317
"185_QT6","185372","R","Q",142,0.66285632,0.60333606,10.51221129,8.95157928,0.72340426,0.04255319,1.123e-07,2.221898248
"185_QT6","185373","R","A",124,0.9345418,0.66959899,29.125957,9.95790389,0.75609756,0.06504065,1.34e-08,2.421486939
"185_QT6","185374","R","Q",150,0.53688401,0.59814021,7.76798117,9.08006894,0.67785235,0.03355705,1.41237e-05,2.183999454
"185_QT6","185389","R","A",162,0.80864868,0.66194808,17.44134537,11.17077961,0.67080745,0.0310559,1.46021e-05,2.449833491
"185_QT6","RHH0001","R","1",68,0.65569521,0.51082007,7.10849544,4.82724379,0.74626866,0.01492537,5.54004e-05,1.739813109
"185002","185_QT1","Q","R",117,0.95129994,0.81333127,33.23683848,14.99139413,0.78448276,0.00862069,9e-10,3.096953443
"185002","185003","Q","E",96,0.88000453,0.71337353,18.05863182,9.86953613,0.78947368,0.01052632,1.67e-08,2.489800823
"185002","185003","E","E",96,0.88000453,0.71337353,18.05863182,9.86953613,0.78947368,0.01052632,1.67e-08,2.489800823
"185002","185009","Q","X",76,0.8862991,0.57720142,16.57386172,6.08041059,0.70666667,0.01333333,0.0003441579,1.891909149
"185002","185074","Q","0",60,0.59762553,0.54286532,5.72535533,4.92288853,0.74576271,0.01694915,0.0001597009,1.780916883
"185002","185111","Q","A",50,0.43621514,0.52389117,3.39337861,4.2611969,0.71428571,0.04081633,0.0026997961,1.66429657
"185003","185_QT1","E","R",93,0.89072085,0.73953915,18.79546913,10.48077848,0.79347826,0,1.8e-08,2.581095258
"185003","185002","E","E",96,0.88000453,0.71337353,18.05863182,9.86953613,0.78947368,0.01052632,1.67e-08,2.489800823
"185003","185002","E","Q",96,0.88000453,0.71337353,18.05863182,9.86953613,0.78947368,0.01052632,1.67e-08,2.489800823
"185003","185009","E","X",58,0.81659369,0.65188063,10.6808893,6.43292755,0.71929825,0,0.0009285334,2.014471635
"185004","185_QT1","Q","R",69,0.85482242,0.61539805,13.58405464,6.39069359,0.70588235,0,0.0006850369,1.960349759
"185004","185373","Q","A",51,0.67779365,0.58726682,6.51847763,5.07894891,0.7,0.02,0.004677735,1.795161711
"185006","185_QT1","X","R",96,0.96169217,0.76896435,34.19311583,11.66194773,0.82105263,0.01052632,4e-10,2.756211753
"185006","185009","X","E",53,0.86883636,0.7898053,12.65456735,9.19583888,0.76923077,0.01923077,0.0001032174,2.478619958
"185006","185009","X","X",53,0.86883636,0.7898053,12.65456735,9.19583888,0.76923077,0.01923077,0.0001032174,2.478619958
"185006","185024","X","E",76,0.63603799,0.60130623,7.13820428,6.47373081,0.73333333,0.01333333,5.31213e-05,1.982012641
"185006","185379","X","A",78,0.73320289,0.5460743,9.46137519,5.68265076,0.72727273,0.02597403,6.64587e-05,1.841612106
"185006","185384","E","A",55,0.77125732,0.52990481,8.90393018,4.54894507,0.74074074,0.01851852,0.0004029383,1.725540057
"185006","185384","X","A",55,0.77125732,0.52990481,8.90393018,4.54894507,0.74074074,0.01851852,0.0004029383,1.725540057
"185009","185_QT1","X","R",76,0.94894888,0.84804207,26.05377045,13.76624982,0.86666667,0,2e-10,3.091333722
"185009","185_QT6","X","R",76,0.52413269,0.54471888,5.32988147,5.58757985,0.73333333,0.04,5.31213e-05,1.836810195
"185009","185002","X","Q",76,0.8862991,0.57720142,16.57386172,6.08041059,0.70666667,0.01333333,0.0003441579,1.891909149
"185009","185003","X","E",58,0.81659369,0.65188063,10.6808893,6.43292755,0.71929825,0,0.0009285334,2.014471635
"185009","185006","E","X",53,0.86883636,0.7898053,12.65456735,9.19583888,0.76923077,0.01923077,0.0001032174,2.478619958
"185009","185006","X","X",53,0.86883636,0.7898053,12.65456735,9.19583888,0.76923077,0.01923077,0.0001032174,2.478619958
"185013","185014","E","E",189,0.84159774,0.69905446,21.36512377,13.36854722,0.78723404,0.0212766,0,2.823143222
"185013","185015","F","E",144,0.58278864,0.53535013,8.57609473,7.55293006,0.69230769,0.03496503,4.2385e-06,1.982950826
"185013","185022","E","F",194,0.80303168,0.62488144,18.72024196,11.09055091,0.68911917,0.04663212,1.483e-07,2.423055701
"185013","185024","E","E",182,0.82722304,0.62099374,19.80720573,10.62942113,0.74585635,0.02762431,0,2.429792203
"185013","185031","E","F",178,0.5596754,0.60391903,8.98502439,10.05198521,0.68361582,0.03389831,1.0306e-06,2.292733371
"185013","185092","E","B",73,0.5335607,0.54075993,5.35305902,5.41684372,0.70833333,0.04166667,0.000406952,1.790777632
"185013","185150","E","0",77,0.46737151,0.54537597,4.6087886,5.63486302,0.72368421,0.03947368,9.61659e-05,1.832546482
"185013","185370","E","A",175,0.45557704,0.52249574,6.75072839,8.06007604,0.65517241,0.03448276,4.2449e-05,1.983675754
"185013","185374","E","Q",139,0.28960388,0.57271047,3.55439309,8.17729919,0.7173913,0.02173913,3.264e-07,2.107831689
"185013","TROY210","F","T",58,0.19723776,0.52696777,1.51895123,4.6399977,0.75438596,0.01754386,0.0001224623,1.7453535
"185014","185_QT1","E","R",159,0.74918494,0.52725228,14.21748955,7.7749602,0.6835443,0,3.9455e-06,1.9882926
"185014","185013","E","E",189,0.84159774,0.69905446,21.36512377,13.36854722,0.78723404,0.0212766,0,2.823143222
"185014","185015","E","E",144,0.60511902,0.53819271,9.08912544,7.60932648,0.71328671,0.00699301,3.377e-07,2.012412068
"185014","185022","E","F",188,0.66464868,0.56898002,12.16470684,9.43617705,0.67379679,0.02673797,2.0015e-06,2.186394515
"185014","185024","E","E",168,0.63689602,0.68272998,10.67580706,12.03874679,0.74251497,0.00598802,4e-10,2.629119629
"185014","185031","E","E",180,0.63012399,0.55819642,10.85710729,8.97576202,0.72067039,0.01675978,3.5e-09,2.176443012
"185014","185374","E","Q",124,0.54222782,0.56855697,7.15707196,7.63382186,0.7398374,0.00813008,1.039e-07,2.071776556
"185015","185013","E","F",144,0.58278864,0.53535013,8.57609473,7.55293006,0.69230769,0.03496503,4.2385e-06,1.982950826
"185015","185014","E","E",144,0.60511902,0.53819271,9.08912544,7.60932648,0.71328671,0.00699301,3.377e-07,2.012412068
"185015","185022","E","F",144,0.61847706,0.56426697,9.41191535,8.14447547,0.74825175,0.03496503,2.9e-09,2.126966267
"185015","AVE0001","E","0",60,0.39537504,0.51039682,3.30633417,4.52016521,0.74576271,0.01694915,0.0001597009,1.708176051
"185018","185030","F","E",51,0.74890414,0.53903192,7.99113482,4.47974487,0.7,0,0.004677735,1.687006407
"185018","185092","F","B",51,0.61346442,0.58526609,5.4928779,5.05260727,0.78,0,7.50132e-05,1.870526817
"185018","185349","E","Q",51,0.3811306,0.57780028,2.91502268,4.95553788,0.7,0.02,0.004677735,1.773354068
"185019","068142","E","A",50,0.55954167,0.51459058,4.72584602,4.15796395,0.71428571,0.02040816,0.0026997961,1.644672685
"185019","185020","F","E",50,0.63179798,0.62551409,5.70558252,5.55449534,0.71428571,0.02040816,0.0026997961,1.895249334
"185019","185021","F","F",58,0.83963914,0.6040343,11.67117531,5.67178817,0.73684211,0.01754386,0.0003485752,1.908055227
"185019","185034","E","E",61,0.25855719,0.50427307,2.07327511,4.48546206,0.76666667,0.01666667,3.60902e-05,1.719485946
"185019","185034","E","Q",61,0.25855719,0.50427307,2.07327511,4.48546206,0.76666667,0.01666667,3.60902e-05,1.719485946
"185019","185067","E","0",51,0.02784586,0.57668929,0.19697632,4.94125473,0.7,0,0.004677735,1.770814763
"185019","185321","E","0",61,0.77986726,0.51469948,9.65073046,4.6111698,0.75,0.01666667,0.0001075112,1.72581646
"185019","185323","E","B",61,0.77363981,0.50326711,9.45761641,4.47347501,0.7,0.01666667,0.0019457737,1.650614611
"185019","185334","F","B",63,0.85752566,0.60642918,13.12523915,5.95665948,0.70967742,0.08064516,0.0009599694,1.911772548
"185019","185336","E","A",58,0.73848113,0.52601561,8.26875889,4.62840265,0.70175439,0.01754386,0.0023158069,1.690610265
"185019","185343","F","A",63,0.81207997,0.63179963,10.95770067,6.36603118,0.77419355,0.0483871,1.57446e-05,2.042596298
"185019","185350","E","C",57,0.76511916,0.54056899,8.89226274,4.76520667,0.75,0.01785714,0.0001828106,1.767089657
"185020","185019","E","F",50,0.63179798,0.62551409,5.70558252,5.55449534,0.71428571,0.02040816,0.0026997961,1.895249334
"185020","185021","E","F",54,0.64448053,0.71868229,6.13623064,7.45319155,0.77358491,0.01886792,6.79202e-05,2.237586355
"185020","185067","E","B",52,-0.03585495,0.57514796,-0.25622032,4.97147264,0.7254902,0.01960784,0.0012790283,1.797785424
"185020","185380","E","A",54,0.42803432,0.5560987,3.44796004,4.82493845,0.75471698,0.01886792,0.0002082971,1.793309525
"185020","1TN0106","E","A",54,-0.07960424,0.5507007,-0.58137254,4.75757269,0.73584906,0.01886792,0.0005947133,1.762307029
"185020","TROY087","E","Q",54,-0.10793611,0.56487164,-0.79040439,4.93632091,0.71698113,0.01886792,0.0015815242,1.775484861
"185020","TROY087","E","T",54,-0.10793611,0.56487164,-0.79040439,4.93632091,0.71698113,0.01886792,0.0015815242,1.775484861
"185021","185019","F","F",58,0.83963914,0.6040343,11.67117531,5.67178817,0.73684211,0.01754386,0.0003485752,1.908055227
"185021","185020","F","E",54,0.64448053,0.71868229,6.13623064,7.45319155,0.77358491,0.01886792,6.79202e-05,2.237586355
"185021","185060","F","0",56,0.6236997,0.59670309,5.91747927,5.46425101,0.72727273,0.03636364,0.0007489604,1.870400921
"185021","185067","F","B",53,0.32406198,0.57893927,2.47014336,5.07064276,0.76923077,0,0.0001032174,1.855234316
"185021","185092","F","0",57,0.50052391,0.63491098,4.32653313,6.09463556,0.76785714,0.01785714,6.09974e-05,2.012231676
"185021","185108","F","A",54,0.42255525,0.5645322,3.39415484,4.93196648,0.77358491,0.01886792,6.79202e-05,1.831313758
"185021","185334","F","A",64,0.48220996,0.55761215,4.36892654,5.28928318,0.71428571,0.01587302,0.0006697294,1.800826178
"185021","185342","F","B",51,0.50461325,0.56949417,4.13293923,4.84973432,0.74,0.02,0.0006885139,1.794467602
"185021","185343","F","A",64,0.42233063,0.56894897,3.69813617,5.44753975,0.73015873,0.01587302,0.000258532,1.843861675
"185021","185350","F","A",64,0.48405191,0.51205937,4.39070907,4.69405581,0.71428571,0.01587302,0.0006697294,1.695750661
"185021","185380","F","A",64,0.47003175,0.53598971,4.22677551,4.99912897,0.77777778,0.01587302,1.03569e-05,1.813680387
"185022","068144","F","C",51,0.65525727,0.51134132,6.13361536,4.16509431,0.72,0,0.0018628463,1.647850751
"185022","185013","F","E",194,0.80303168,0.62488144,18.72024196,11.09055091,0.68911917,0.04663212,1.483e-07,2.423055701
"185022","185014","F","E",188,0.66464868,0.56898002,12.16470684,9.43617705,0.67379679,0.02673797,2.0015e-06,2.186394515
"185022","185015","F","E",144,0.61847706,0.56426697,9.41191535,8.14447547,0.74825175,0.03496503,2.9e-09,2.126966267
"185022","185024","F","E",174,0.73517668,0.57374017,14.26477134,9.18704323,0.70520231,0.03468208,6.74e-08,2.197646803
"185022","185031","F","F",178,0.67441978,0.53672249,12.15222358,8.43893808,0.64971751,0.03954802,6.78437e-05,2.030333808
"185022","185374","F","Q",130,0.36144687,0.59897742,4.4029165,8.46271773,0.71317829,0.03875969,1.2823e-06,2.158427483
"185023","185092","F","B",73,0.19621968,0.59971222,1.69798813,6.31487811,0.70833333,0.01388889,0.000406952,1.939533361
"185023","185096","F","B",86,0.48321998,0.57994742,5.08860455,6.52461844,0.70588235,0.03529412,0.0001468818,1.938291614
"185023","185342","F","B",59,0.65582163,0.59658549,6.61608652,5.61226623,0.79310345,0.01724138,8.0286e-06,1.950915563
"185023","185375","F","A",67,0.30464928,0.56778058,2.59850332,5.560866,0.71212121,0.01515152,0.0005677688,1.83598839
"185024","185006","E","X",76,0.63603799,0.60130623,7.13820428,6.47373081,0.73333333,0.01333333,5.31213e-05,1.982012641
"185024","185013","E","E",182,0.82722304,0.62099374,19.80720573,10.62942113,0.74585635,0.02762431,0,2.429792203
"185024","185014","E","E",168,0.63689602,0.68272998,10.67580706,12.03874679,0.74251497,0.00598802,4e-10,2.629119629
"185024","185022","E","F",174,0.73517668,0.57374017,14.26477134,9.18704323,0.70520231,0.03468208,6.74e-08,2.197646803
"185024","185031","E","F",169,0.70516762,0.66064279,12.89068133,11.37256126,0.69047619,0.01785714,7.905e-07,2.488375106
"185024","185363","E","A",52,0.52342175,0.50914328,4.38691949,4.18294744,0.70588235,0.01960784,0.0032758975,1.633320374
"185024","185384","E","A",55,0.60577397,0.50758679,5.59490394,4.28886358,0.72222222,0,0.0010908352,1.658695368
"185024","MAP0003","E","1",121,0.49783499,0.52787037,6.28812015,6.77995614,0.7,0.00833333,1.17713e-05,1.905865984
"185025","185379","G","A",60,0.6554459,0.55596544,6.66617407,5.09393542,0.72881356,0.03389831,0.0004395874,1.794172542
"185025","TROY032","G","T",60,0.72632369,0.52303081,8.11664398,4.6734948,0.76271186,0.01694915,5.44035e-05,1.75309215
"185030","185018","E","F",51,0.74890414,0.53903192,7.99113482,4.47974487,0.7,0,0.004677735,1.687006407
"185030","185108","E","A",64,0.31907171,0.51205049,2.67222909,4.69394553,0.73015873,0,0.000258532,1.711603773
"185030","185111","E","Q",79,0.56089088,0.53344748,5.98347087,5.53416761,0.74358974,0,1.68765e-05,1.830453981
"185031","185013","F","E",178,0.5596754,0.60391903,8.98502439,10.05198521,0.68361582,0.03389831,1.0306e-06,2.292733371
"185031","185014","E","E",180,0.63012399,0.55819642,10.85710729,8.97576202,0.72067039,0.01675978,3.5e-09,2.176443012
"185031","185022","F","F",178,0.67441978,0.53672249,12.15222358,8.43893808,0.64971751,0.03954802,6.78437e-05,2.030333808
"185031","185024","F","E",169,0.70516762,0.66064279,12.89068133,11.37256126,0.69047619,0.01785714,7.905e-07,2.488375106
"185031","185143","E","Q",65,0.48869053,0.54813118,4.48104984,5.20169299,0.78125,0.03125,6.7953e-06,1.849550479
"185031","185362","E","A",52,0.85061609,0.71894616,11.55336787,7.31400863,0.76470588,0.01960784,0.0001563527,2.215052903
"185031","185380","E","A",66,0.428439,0.64577223,3.82281724,6.76617432,0.76923077,0,1.41697e-05,2.091620432
"185033","185034","Q","Q",138,0.79505665,0.52676117,15.3427202,7.22699023,0.72262774,0.01459854,1.872e-07,1.972087933
"185033","185384","E","A",55,0.69076853,0.58224837,7.02013565,5.21374528,0.72222222,0,0.0010908352,1.825845118
"185033","185384","Q","A",55,0.69076853,0.58224837,7.02013565,5.21374528,0.72222222,0,0.0010908352,1.825845118
"185034","185019","Q","E",61,0.25855719,0.50427307,2.07327511,4.48546206,0.76666667,0.01666667,3.60902e-05,1.719485946
"185034","185019","E","E",61,0.25855719,0.50427307,2.07327511,4.48546206,0.76666667,0.01666667,3.60902e-05,1.719485946
"185034","185033","Q","Q",138,0.79505665,0.52676117,15.3427202,7.22699023,0.72262774,0.01459854,1.872e-07,1.972087933
"185034","185143","Q","Q",79,0.47938045,0.51757524,4.82422383,5.30797596,0.73076923,0.01282051,4.57782e-05,1.779142066
"185034","185143","E","Q",79,0.47938045,0.51757524,4.82422383,5.30797596,0.73076923,0.01282051,4.57782e-05,1.779142066
"185035","185143","F","Q",58,0.25086513,0.56128336,1.95655685,5.07508435,0.75438596,0.05263158,0.0001224623,1.823177755
"185035","185384","F","A",55,0.63503954,0.57520021,6.04102465,5.11913931,0.75925926,0.03703704,0.0001387885,1.846373401
"185035","HOK0005","F","2",54,0.19697255,0.50358669,1.46263633,4.20329597,0.71698113,0.03773585,0.0015815242,1.640897417
"185039","185_QT2","E","R",78,0.53612398,0.57692049,5.57309574,6.15753461,0.75324675,0.01298701,8.8112e-06,1.945920701
"185039","185_QT5","E","R",85,0.50810777,0.55666696,5.40684992,6.10480201,0.70238095,0.01190476,0.0002075016,1.869528111
"185039","185092","E","B",55,0.60150339,0.7327257,5.532975,7.83855217,0.75925926,0,0.0001387885,2.275840177
"185039","185108","E","0",79,0.30888966,0.55566213,2.86830586,5.86464678,0.70512821,0,0.0002908833,1.847255018
"185039","185111","E","Q",85,0.55224881,0.57985214,6.0712119,6.48405973,0.70238095,0,0.0002075016,1.930639063
"185039","185143","E","Q",78,0.14236156,0.53246475,1.26207215,5.48397199,0.7012987,0.01298701,0.0004112178,1.782160649
"185039","185342","E","C",65,0.08834954,0.52018577,0.7095711,4.83441417,0.734375,0.015625,0.0001768346,1.738002187
"185039","185343","E","A",85,0.29889283,0.52433837,2.87062374,5.6099751,0.70238095,0.01190476,0.0002075016,1.78771683
"185039","ELS_QT2","E","R",70,0.33168827,0.59143099,2.92054448,6.04828044,0.76811594,0,8.4177e-06,1.964374974
"185039","VAL0025","E","1",52,0.4312349,0.5347165,3.41332048,4.47440903,0.74509804,0,0.0004640375,1.727255443
"185060","185_QT2","0","R",66,0.7908873,0.70063865,10.41950174,7.85561494,0.73846154,0.03076923,0.0001205147,2.224661684
"185060","185_QT5","0","R",66,0.73324443,0.60491369,8.69398312,6.07731258,0.70769231,0.03076923,0.00081122,1.920337258
"185060","185021","0","F",56,0.6236997,0.59670309,5.91747927,5.46425101,0.72727273,0.03636364,0.0007489604,1.870400921
"185060","185074","0","0",66,0.36461335,0.6315898,3.15693324,6.51709099,0.72307692,0.03076923,0.0003218994,2.006375819
"185060","185111","0","B",66,0.46258427,0.66545974,4.20660659,7.13215059,0.72307692,0.03076923,0.0003218994,2.101751719
"185060","185143","0","Q",65,0.58847186,0.72658284,5.82272329,8.39361058,0.78125,0.03125,6.7953e-06,2.347193898
"185060","185321","0","A",66,0.76006201,0.53642376,9.42957709,5.08489396,0.75384615,0.01538462,4.25559e-05,1.798759306
"185060","185345","0","B",66,0.69930246,0.53412713,7.88717459,5.0544073,0.73846154,0.03076923,0.0001205147,1.7780294
"185060","185362","0","A",52,0.63414473,0.54201917,5.85697757,4.56069585,0.70588235,0,0.0032758975,1.703971105
"185060","VEND107","B","T",63,0.33445995,0.50995864,2.79447417,4.63021305,0.77419355,0.01612903,1.57446e-05,1.747173495
"185060","VEND107","B","Q",63,0.33445995,0.50995864,2.79447417,4.63021305,0.77419355,0.01612903,1.57446e-05,1.747173495
"185067","185_QT2","B","R",53,0.19294868,0.52586834,1.4180189,4.41523783,0.75,0.01923077,0.000311491,1.717392123
"185067","185_QT5","0","R",53,0.2281562,0.65993375,1.6898277,6.27275445,0.76923077,0.01923077,0.0001032174,2.056439965
"185067","185019","0","E",51,0.02784586,0.57668929,0.19697632,4.94125473,0.7,0,0.004677735,1.770814763
"185067","185020","B","E",52,-0.03585495,0.57514796,-0.25622032,4.97147264,0.7254902,0.01960784,0.0012790283,1.797785424
